,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1156000.000,1193000.000,1255000.000,752000.000,1315000.000,830000.000,1405000.000,1085000.000,1667000.000,1143000.000,1486000.000,1617000.000,1632000.000,2029000.000,1046000.000,1770000.000,1439000.000,1723000.000,1508000.000,1620000.000,2623000.000,3130000.000,2469000.000
AccountsReceivableNetCurrent,2844000.000,2600000.000,3951000.000,2427000.000,3409000.000,2901000.000,3044000.000,2595000.000,3695000.000,3075000.000,2976000.000,4728000.000,4473000.000,4361000.000,3146000.000,6647000.000,4892000.000,6306000.000,3976000.000,5814000.000,7081000.000,5766000.000,5191000.000
AccruedInsuranceCurrentAndNoncurrent,,,,18000.000,,,,28000.000,,,,31000.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,1424000.000,1331000.000,1195000.000,1302000.000,1211000.000,1349000.000,1393000.000,1345000.000,1293000.000,1490000.000,1196000.000,1046000.000,1379000.000,1459000.000,1758000.000,1917000.000,2034000.000,2407000.000,1238000.000,1534000.000,1921000.000,1936000.000,1340000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,3335000.000,,,,4269000.000,,,,5319000.000,,,,6036000.000,,,,6323000.000,,,
AdditionalPaidInCapitalCommonStock,21746000.000,22003000.000,22288000.000,22537000.000,22713000.000,22863000.000,23007000.000,23211000.000,23292000.000,23411000.000,23579000.000,23695000.000,23811000.000,23972000.000,24205000.000,24344000.000,24752000.000,25013000.000,25165000.000,25331000.000,27496000.000,27747000.000,27946000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,63000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,-29000.000,-24000.000,-28000.000,28000.000,30000.000,29000.000,29000.000,26000.000,26000.000,26000.000,23000.000,23000.000,34000.000,34000.000,34000.000,34000.000,39000.000,53000.000,58000.000,63000.000,67000.000,72000.000,74000.000
Assets,30773000.000,30835000.000,30690000.000,27638000.000,27831000.000,27047000.000,26504000.000,25532000.000,26411000.000,25427000.000,24480000.000,26461000.000,27040000.000,28197000.000,26876000.000,29751000.000,30320000.000,31673000.000,29106000.000,30147000.000,36183000.000,36093000.000,34022000.000
AssetsCurrent,24331000.000,24576000.000,24160000.000,22542000.000,22732000.000,21968000.000,21529000.000,20424000.000,21306000.000,20537000.000,19797000.000,21888000.000,22663000.000,23847000.000,22401000.000,25275000.000,24820000.000,25164000.000,22371000.000,22863000.000,19059000.000,18109000.000,16262000.000
