,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
Revenues,3333139.000,3204786.000,3266779.000,3390078.000,3256392.000,3841160.000,2981825.000,3247389.000,3116046.000,3642720.000,2809197.000,3086448.000,2987878.000,3449614.000,2862461.000,3082030.000,2898645.000,3495016.000,2719431.000
SalesRevenueNet,3333139.000,3204786.000,3266779.000,3390078.000,3256392.000,3841160.000,2981825.000,3247389.000,3116046.000,3642720.000,2809197.000,3086448.000,2987878.000,3449614.000,2862461.000,3082030.000,2898645.000,3495016.000,2719431.000
SellingGeneralAndAdministrativeExpense,865547.000,725981.000,868848.000,798717.000,819126.000,1151699.000,787841.000,774601.000,842988.000,1094023.000,714430.000,759107.000,755925.000,976568.000,758154.000,818551.000,795008.000,924722.000,674206.000
TreasuryStockAcquiredAverageCostPerShare,,,,,,,3.000,,,,,,,,,,,,
TreasuryStockRetiredCostMethodAmount,,,,,1735053.000,,,,139668.000,,2400.000,1626850.000,1875.000,,,,,,
TreasuryStockSharesAcquired,,,,,,,5000.000,,,,,,,,,,,,
TreasuryStockSharesRetired,,,,,624385.000,,,,14725.000,,200.000,139921.000,250.000,,,,,,
TreasuryStockValueAcquiredCostMethod,,,,,,,15000.000,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,10072775.000,10273087.000,8097017.000,8865501.000,7721790.000,-16834063.000,7519996.000,842975.000,727583.000,-8353099.000,739448.000,688617.000,633727.000,-1409802.000,614175.000,614175.000,614175.000,-1229499.000,587080.000
WeightedAverageNumberOfSharesOutstandingBasic,10072775.000,8949610.000,8097017.000,8097240.000,7721790.000,-16065802.000,7519996.000,741471.000,727583.000,-8251595.000,739448.000,688617.000,633727.000,-1409802.000,614175.000,614175.000,614175.000,-1229499.000,587080.000
