,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
NetCashProvidedByUsedInInvestingActivities,-948297.000,-1738415.000,-7257659.000,-21712353.000,-69305674.000,-11824000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-948297.000,-1738415.000,-7257659.000,-21712353.000,-69305674.000,-11824000.000
NetCashProvidedByUsedInOperatingActivities,-3663709.000,-2152437.000,-1761188.000,-11153251.000,-8182110.000,-5177000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3663709.000,-2152437.000,-1761188.000,-11153251.000,-8182110.000,-5177000.000
NetIncomeLoss,-3230641.000,-1270988.000,1978014.000,-9871683.000,-7235966.000,-7429000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,-1402479.000,-1774761.000,-2263000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,-5461205.000,-7429000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,-5461205.000,
NoncashOrPartNoncashAcquisitionDebtAssumed1,,,,,19367240.000,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance,,,,,7500000.000,
NoninterestExpenseDirectorsFees,,,,,107327.000,
NonoperatingIncomeExpense,,,,,,-3491000.000
NotesReduction,,,,,,3090000.000
OperatingExpenses,3279300.000,1322162.000,-2850859.000,3980533.000,1281308.000,
OperatingIncomeLoss,,,,,,-6201000.000
PaymentForManagementFee,,,,,,930000.000
PaymentOfFinancingAndStockIssuanceCosts,0.000,0.000,0.000,,,
PaymentsForDeposits,0.000,0.000,0.000,,,
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,,,5000000.000,,
PaymentsOfDebtExtinguishmentCosts,,,,,12500000.000,0.000
PaymentsOfDebtIssuanceCosts,,,,,1500000.000,
PaymentsOfFinancingCosts,,,,,,0.000
PaymentsToAcquireMiningAssets,,1695516.000,7117996.000,21637763.000,68956621.000,12726000.000
PaymentsToAcquirePropertyPlantAndEquipment,0.000,0.000,0.000,,,
PaymentsToMinorityShareholders,,,,,0.000,0.000
ProceedsFromConvertibleDebt,0.000,0.000,9710603.000,0.000,0.000,
ProceedsFromIssuanceOfCommonStock,0.000,0.000,0.000,,,10908000.000
ProceedsFromIssuanceOfLongTermDebt,0.000,0.000,0.000,,25000000.000,0.000
ProceedsFromIssuanceOfWarrants,0.000,0.000,0.000,,,
ProceedsFromMinorityShareholders,,,,,12500000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,0.000,0.000,0.000,,,
ProceedsFromShortTermDebt,,,,32500000.000,,
ProceedsFromStockOptionsExercised,972559.000,0.000,307363.000,111421.000,0.000,0.000
ProfitLoss,,,,,,-9692000.000
RepaymentsOfConvertibleDebt,,,,,7675000.000,0.000
RepaymentsOfDebt,,,,,2500000.000,10659000.000
RepaymentsOfLongTermDebt,0.000,0.000,0.000,,,
RepaymentsOfNotesPayable,,,,,,12257000.000
RepaymentsOfOtherLongTermDebt,,,,,1907549.000,5006000.000
RepaymentsOfShortTermDebt,,,,17500000.000,2500000.000,0.000
Revenues,,,,,,27193000.000
SalesRevenueNet,,,,,,27193000.000
ShareBasedCompensation,0.000,0.000,475263.000,233672.000,159001.000,24000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,,,,,0.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,,,,,0.768,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,,,,,0.007,
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,4594237.000,,,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,151428.000,
StockIssuedDuringPeriodValueNewIssues,,,,,,8207000.000
StockIssuedDuringPeriodValueStockOptionsExercised,972559.000,,307363.000,111421.000,,
UnrealizedGainLossOnForeignCurrencyDerivativesNetBeforeTax,,,137790.000,504539.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,95343041.000,97981197.000,102737593.000,99611278.000,99893341.000,104737396.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,104737396.000
WeightedAverageNumberOfSharesOutstandingBasic,,,98390561.000,99611278.000,99893341.000,104737396.000
