,2011-06-25,2011-09-24,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-04-01
AccountsPayableCurrent,13322194.000,14375482.000,14891297.000,14204696.000,13287875.000,11564698.000,12178221.000,15262000.000,15889000.000,12733000.000,19380000.000,21790000.000,20404000.000,18719000.000,15533000.000,18701000.000,32846000.000,30815000.000,35983000.000,29540000.000,32341000.000,31097000.000,29462000.000,25896000.000
AccountsReceivableNetCurrent,16843098.000,14814595.000,15741758.000,17641652.000,15271139.000,18684950.000,17547036.000,17752000.000,21132000.000,22228000.000,23618000.000,22528000.000,21814000.000,25971000.000,22420000.000,26128000.000,24931000.000,26561000.000,19928000.000,23391000.000,22681000.000,21274000.000,16334000.000,15901000.000
AccruedLiabilitiesCurrent,7308195.000,12030104.000,9531942.000,9099205.000,8291236.000,11268032.000,8414607.000,7563000.000,9950000.000,17424000.000,10121000.000,11513000.000,11207000.000,22279000.000,12978000.000,23036000.000,21254000.000,19874000.000,8629000.000,6470000.000,11697000.000,13625000.000,9533000.000,6752000.000
AccruedMarketingCostsCurrent,,,,,2948920.000,2344095.000,1767159.000,1923000.000,2776000.000,1812000.000,1610000.000,1460000.000,1350000.000,956000.000,351000.000,1097000.000,624000.000,460000.000,820000.000,464000.000,844000.000,897000.000,1465000.000,1101000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,28523536.000,29708000.000,30994000.000,32472000.000,33880000.000,35397000.000,36720000.000,38274000.000,40179000.000,41859000.000,43553000.000,44581000.000,46328000.000,47915000.000,49602000.000,51349000.000,53116000.000,52488000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-321684.000,-436761.000,-425025.000,-399315.000,-416170.000,-410987.000,-377801.000,-344000.000,-279000.000,-262000.000,-244000.000,-216000.000,-198000.000,-154000.000,-134000.000,-119000.000,-92000.000,-72000.000,,,,,,
AdditionalPaidInCapitalCommonStock,27174845.000,27398106.000,27675786.000,27890092.000,28355825.000,28701019.000,29660227.000,29822000.000,30272000.000,30516000.000,30960000.000,31220000.000,31929000.000,32405000.000,33100000.000,33278000.000,33553000.000,33928000.000,34271000.000,34489000.000,34820000.000,35292000.000,35721000.000,36058000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,221706.000,,,,219000.000,,,,106000.000,,,,94000.000,,,,160000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,132725.000,210408.000,219806.000,237907.000,212725.000,208632.000,,202000.000,197000.000,209000.000,,201000.000,104000.000,105000.000,,394000.000,141000.000,179000.000,,125000.000,125000.000,140000.000,,198000.000
Assets,91601467.000,102711989.000,97974923.000,95887474.000,92966750.000,98243164.000,95893874.000,97371000.000,113684000.000,128464000.000,170091000.000,171356000.000,181163000.000,204759000.000,195310000.000,193223000.000,211329000.000,222403000.000,218446000.000,204298000.000,208275000.000,212884000.000,181480000.000,143908000.000
