,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,138100000.000,196700000.000,142100000.000,193400000.000,141900000.000,143800000.000,119900000.000,186700000.000,203300000.000,211100000.000,162400000.000,237200000.000,199400000.000,167600000.000,135200000.000,163000000.000,146000000.000,134400000.000,116000000.000,236000000.000,156600000.000,147400000.000,121400000.000,196300000.000,236600000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,0.000,1000000.000,1800000.000,300000.000,1500000.000,1600000.000,300000.000,1500000.000,1400000.000,1200000.000,2200000.000,1700000.000,7500000.000,1400000.000,100000.000,200000.000
AccountsReceivableNetCurrent,139100000.000,182500000.000,257300000.000,182400000.000,144100000.000,195800000.000,267600000.000,161500000.000,146000000.000,186200000.000,257200000.000,179400000.000,191900000.000,187400000.000,238100000.000,188800000.000,169200000.000,185900000.000,222600000.000,173100000.000,135100000.000,163100000.000,222200000.000,173000000.000,136400000.000
AccruedEnvironmentalLossContingenciesNoncurrent,,,,,,,,5800000.000,,,,6200000.000,,,,7500000.000,,,,10000000.000,,,,13900000.000,
AccumulatedDeferredInvestmentTaxCredit,8500000.000,7700000.000,6900000.000,6100000.000,5500000.000,5000000.000,4500000.000,3900000.000,3400000.000,2900000.000,2400000.000,1900000.000,1600000.000,1400000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2520800000.000,2546200000.000,2565200000.000,2592300000.000,2629400000.000,2665900000.000,2675600000.000,2705600000.000,2750000000.000,2779100000.000,2823900000.000,2864600000.000,2899600000.000,2937200000.000,2981800000.000,3005700000.000,3045400000.000,3096600000.000,3148100000.000,3161700000.000,3220400000.000,3270500000.000,3328900000.000,3385600000.000,3415000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1900000.000,-1900000.000,-2000000.000,-2500000.000,-2500000.000,-2000000.000,-1500000.000,-1300000.000,-800000.000,-600000.000,-300000.000,0.000,,,,,,,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,910500000.000,,,,913100000.000,,,,915400000.000,,,,918300000.000,,,,920900000.000,,,,923200000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,2600000.000,1700000.000,1500000.000,0.000,1900000.000,1100000.000,900000.000,1500000.000,1600000.000,1200000.000,1200000.000,1500000.000,1400000.000,1000000.000,1400000.000,2000000.000,1500000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1200000.000,1500000.000,2300000.000,3700000.000,2500000.000,1500000.000,2800000.000,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,52400000.000,53000000.000,53600000.000,54100000.000,54700000.000,54600000.000,55200000.000,55800000.000,56500000.000,58600000.000,58600000.000,58900000.000,59400000.000,61700000.000,63300000.000,64000000.000,64700000.000,65200000.000,69600000.000,70300000.000
Assets,5826200000.000,6290500000.000,6451800000.000,6620900000.000,6632800000.000,6833200000.000,7082300000.000,7222400000.000,7138400000.000,7453600000.000,7704000000.000,7694900000.000,7826800000.000,7908000000.000,8003100000.000,8266200000.000,8234900000.000,8332600000.000,8570700000.000,8541800000.000,8288500000.000,8380200000.000,8511500000.000,8669400000.000,8950900000.000
AssetsCurrent,423000000.000,624200000.000,643200000.000,537000000.000,420000000.000,534700000.000,689800000.000,634000000.000,421200000.000,569800000.000,708500000.000,639200000.000,676400000.000,680200000.000,677600000.000,869900000.000,806300000.000,838100000.000,1011800000.000,804400000.000,500600000.000,505200000.000,527900000.000,522400000.000,597400000.000
CapitalizationLongtermDebtAndEquity,,,,4533200000.000,,,,4753400000.000,,,,5129500000.000,,,,5659500000.000,,,,5811300000.000,,,,5782900000.000,
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1300000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockIncludingAdditionalPaidInCapital,959400000.000,1010100000.000,1010700000.000,1011400000.000,1012000000.000,1012600000.000,1013200000.000,1014000000.000,1014600000.000,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,,,,2.500,,,,2.500,,,,2.500,,,,2.500,,,,2.500,,,,2.500,
CommonStockSharesAuthorized,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,,,,100000000.000,
CommonStockSharesIssued,,,,,,,,0.000,,,,0.000,,,,,,,,,,,,,
CommonStockSharesOutstanding,,,,40400000.000,,,,40400000.000,,,,40400000.000,,,,40400000.000,,,,40400000.000,,,,40400000.000,
CommonStockValue,,,,100900000.000,,,,100900000.000,,,,100900000.000,,,,100900000.000,,,,100900000.000,,,,100900000.000,
