,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,5600000.000,3524000.000,,5002000.000,8414000.000,17775000.000,,6671000.000,7842000.000,9227000.000,,,,,,,,,,,,,,
AccountsPayableCurrent,,,1532000.000,,2987000.000,4586000.000,3811000.000,4763000.000,5021000.000,5000000.000,4787000.000,5442000.000,8071000.000,4743000.000,4243000.000,2460000.000,6593000.000,3917000.000,6485000.000,4552000.000,4105000.000,11970000.000,15210000.000,15640000.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,32014000.000,2571000.000,4530000.000,6804000.000,4560000.000,6828000.000,2789000.000,2922000.000,2098000.000,1102000.000,6277000.000
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,1346000.000,,,,133000.000,131000.000
AccruedLiabilitiesCurrent,,,2745000.000,,,,4345000.000,,,,6751000.000,5120000.000,5326000.000,6631000.000,6552000.000,5454000.000,6804000.000,12720000.000,10323000.000,11333000.000,10551000.000,29229000.000,30412000.000,32106000.000
AccruedMarketingCostsCurrent,,,,,,,,369000.000,224000.000,158000.000,,,,,,,,1050000.000,559000.000,2048000.000,3669000.000,2684000.000,5201000.000,6667000.000
AccruedProfessionalFeesCurrent,,,,,197000.000,306000.000,113000.000,88000.000,290000.000,621000.000,355000.000,553000.000,426000.000,306000.000,156000.000,522000.000,546000.000,659000.000,353000.000,1041000.000,859000.000,1433000.000,984000.000,1328000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,1750000.000,1826000.000,1878000.000,1954000.000,1957000.000,1962000.000,1946000.000,1928000.000,1967000.000,2008000.000,2060000.000,2112000.000,2164000.000,2217000.000,2216000.000,2294000.000,2410000.000,2527000.000,2630000.000,2747000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6000.000,2000.000,-2000.000,-10000.000,-10000.000,15000.000,15000.000,13000.000,-1000.000,11000.000,-3000.000,6000.000,12000.000,12000.000,-26000.000,16000.000,10000.000,-1639000.000,215000.000,-2766000.000,-881000.000,-1755000.000,4011000.000,2495000.000
AdditionalPaidInCapital,356722000.000,358112000.000,446357000.000,448004000.000,450362000.000,453624000.000,512174000.000,514678000.000,518024000.000,521614000.000,556235000.000,560105000.000,564292000.000,569357000.000,574247000.000,581341000.000,587377000.000,,,,,,,
