,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
GeneralPartnersCumulativeNetIncome,-31477.000,-39628.000,-39286.000,-38139.000,-37560.000,-36821.000,-36652.000,-35473.000,-34643.000,-34460.000,-34496.000,-33966.000,-33767.000,-55746.000,-57024.000,-57602.000,-58282.000,-59478.000,-60366.000
Liabilities,1494676.000,1412531.000,1411604.000,1309851.000,1235391.000,1047601.000,1051638.000,1107044.000,1141021.000,619822.000,580242.000,577694.000,595682.000,946757.000,986752.000,1066068.000,1064185.000,1104988.000,1081694.000
LiabilitiesAndStockholdersEquity,6450622.000,5553412.000,5586629.000,5599529.000,5582978.000,5469083.000,5490113.000,5658700.000,5775685.000,5272776.000,5229604.000,5280026.000,5311307.000,3464477.000,3376610.000,3398081.000,3328279.000,3249479.000,3137344.000
LimitedPartnersCapitalAccount,4986423.000,4179509.000,4213311.000,4326817.000,4384147.000,4457303.000,4474127.000,4586129.000,4668307.000,4686414.000,4682858.000,4735298.000,4748392.000,2572466.000,2445882.000,2388615.000,2321376.000,2202969.000,2115016.000
LimitedPartnersCapitalAccountUnitsOutstanding,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000,19087.000
LimitedPartnersContributedCapital,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8102518.000,8097798.000,8097798.000,8091119.000,8091119.000,8091119.000,8091119.000,8091119.000,8091119.000,8091119.000
LimitedPartnersCumulativeNetIncome,-3116095.000,-3923009.000,-3889207.000,-3775701.000,-3718371.000,-3645215.000,-3628391.000,-3516389.000,-3434211.000,-3416104.000,-3414940.000,-3362500.000,-3342727.000,-5518653.000,-5645237.000,-5702504.000,-5769743.000,-5888150.000,-5976103.000
LineOfCreditFacilityAmountOutstanding,,,,,,,,553376.000,,,,,,,,,,,
LoansPayable,1003376.000,928376.000,928376.000,853376.000,778376.000,628376.000,553376.000,553376.000,478376.000,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,553376.000,553376.000,,478376.000,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,87600.000,,,,81180.000,,,,45000.000,,,,40000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,6420.000,,,,1680.000,,,,5000.000,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1200.000,,,,1200.000,,,,5000.000,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1200.000,,,,1200.000,,,,5000.000,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,1200.000,,,,1200.000,,,,5000.000,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,1680.000,,,,1200.000,,,,5000.000,,,,5000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,75900.000,,,,74700.000,,,,20000.000,,,,15000.000
OtherAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,,78260.000,,,,81341.000
PartnersCapital,4955946.000,4140881.000,4175025.000,4289678.000,4347587.000,4421482.000,4438475.000,4551656.000,4634664.000,4652954.000,4649362.000,4702332.000,4715625.000,2517720.000,2389858.000,2332013.000,2264094.000,2144491.000,2055650.000
PrepaidExpenseCurrentAndNoncurrent,71920.000,105926.000,52960.000,132160.000,82204.000,104324.000,47918.000,79327.000,100253.000,100483.000,44586.000,161496.000,115135.000,124130.000,45547.000,44732.000,106980.000,110497.000,43106.000
ProgramRightsObligations,,,,,,,,,,,,,,,193693.000,,,,201730.000
PropertyPlantAndEquipmentGross,,,13294657.000,,,,13450135.000,,,,13918999.000,,,,14367729.000,,,,14600539.000
PropertyPlantAndEquipmentNet,2673390.000,2707072.000,2701780.000,2649960.000,2617802.000,2638835.000,2628604.000,2621742.000,2676605.000,2686475.000,2629551.000,2629635.000,2682498.000,2747488.000,2725476.000,2685156.000,2594901.000,2552134.000,2508333.000
SecurityDepositLiability,10675.000,10675.000,10825.000,13265.000,12065.000,12215.000,11215.000,9990.000,9990.000,10440.000,9465.000,9540.000,9265.000,9240.000,9515.000,10090.000,7590.000,7100.000,5475.000
SelfInsuranceReserve,,,,,,,748007.000,,,,740022.000,,,,666998.000,,,,667798.000
ShortTermDebtPercentageBearingVariableInterestRate,,,,,,,,0.032,,,,,,,,,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,4955946.000,4140881.000,4175025.000,4289678.000,4347587.000,4421482.000,4438475.000,4551656.000,4634664.000,4652954.000,4649362.000,4702332.000,4715625.000,2517720.000,2389858.000,2332013.000,2264094.000,2144491.000,2055650.000
UnrecognizedTaxBenefits,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
