,2011-07-03,2011-10-02,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-29,2013-12-31,2014-03-30,2014-06-29,2014-09-28,2015-07-05,2015-10-04,2016-07-03,2016-10-02,2017-04-02
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,3142000.000,,,,1043000.000,,,,-1293000.000,,,,,,,9055000.000
IncreaseDecreaseInInventories,,,812000.000,,,,13513000.000,,,,-1597000.000,,,,,,,14072000.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,6835000.000,,,,-3000.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,11000.000,,,,,,,,,,,,,,,-896000.000
NetCashProvidedByUsedInFinancingActivities,,,-40935000.000,,,,,,,,-34592000.000,,,,,,,-38001000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-40935000.000,,,,,,,,-34592000.000,,,,,,,-38001000.000
NetCashProvidedByUsedInInvestingActivities,,,256000.000,,,,-5211000.000,,,,-4864000.000,,,,,,,2188000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,256000.000,,,,-5211000.000,,,,-4864000.000,,,,,,,2188000.000
NetCashProvidedByUsedInOperatingActivities,,,11664000.000,,,,10821000.000,,,,24473000.000,,,,,,,25399000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,11664000.000,,,,10821000.000,,,,24473000.000,,,,,,,25399000.000
NetIncomeLoss,10817000.000,12386000.000,9344000.000,8703000.000,9401000.000,11427000.000,6854000.000,8301000.000,9015000.000,17082000.000,4690000.000,4171000.000,5123000.000,9120000.000,8111000.000,8274000.000,8304000.000,18155000.000
OperatingIncomeLoss,16371000.000,19254000.000,14638000.000,13555000.000,15033000.000,16493000.000,10358000.000,12819000.000,13856000.000,20581000.000,6982000.000,6321000.000,7848000.000,13763000.000,12141000.000,12064000.000,12238000.000,13999000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,,,,-18000.000,-1000.000,,8000.000,-28000.000,-7000.000,-18000.000,4000.000,-1000.000,-3000.000,-1000.000,-7000.000,13000.000,-29000.000,28000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,-27000.000,-2000.000,,-12000.000,-43000.000,-12000.000,,-7000.000,1000.000,5000.000,2000.000,-10000.000,19000.000,-44000.000,42000.000
OtherNoncashIncomeExpense,,,-292000.000,,,,-109000.000,,,,-32000.000,,,,,,,-67000.000
OtherNonoperatingIncomeExpense,485000.000,264000.000,113000.000,8000.000,47000.000,537000.000,208000.000,147000.000,153000.000,223000.000,164000.000,148000.000,41000.000,101000.000,236000.000,185000.000,223000.000,950000.000
PaymentsOfDividends,,,41292000.000,,,,,,,,,,,,,,,
PaymentsOfDividendsCommonStock,,,,,,,,,,,34954000.000,,,,,,,38405000.000
PaymentsToAcquireAvailableForSaleSecuritiesDebt,,,1623000.000,,,,1709000.000,,,,1208000.000,,,,,,,85715000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,10000000.000,,,,,,,
PaymentsToAcquireProductiveAssets,,,,,,,,,4630000.000,,3868000.000,1085000.000,3201000.000,1302000.000,2704000.000,1950000.000,1357000.000,677000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,4493000.000,,,,5769000.000,,,,3868000.000,,,,,,,2257000.000
ProceedsFromDivestitureOfBusinessesNetOfCashDivested,,,,,,,,,,,,,,,,,,63324000.000
ProceedsFromPaymentsForOtherFinancingActivities,,,357000.000,,,,,,,,362000.000,,,,,,,-115000.000
ProceedsFromSaleAndMaturityOfAvailableForSaleSecurities,,,,,,,2264000.000,14386000.000,723000.000,7890000.000,9912000.000,4476000.000,4225000.000,511000.000,3346000.000,2128000.000,12329000.000,26835000.000
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,,,6372000.000,3883000.000,14211000.000,5301000.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,3000.000,,,,300000.000,,,,,,,1000.000
ProceedsFromSaleOfTreasuryStock,,,,,,,,,,,,,,,,,,519000.000
ProvisionForDoubtfulAccounts,,,,,,,56000.000,,,,180000.000,,,,,,,5000.000
Revenues,98268000.000,104861000.000,96773000.000,117114000.000,116813000.000,141790000.000,83190000.000,101396000.000,100612000.000,134990000.000,86554000.000,88312000.000,95463000.000,102371000.000,90901000.000,87985000.000,93078000.000,72854000.000
SalesRevenueNet,98268000.000,104861000.000,96773000.000,117114000.000,116813000.000,141790000.000,83190000.000,101396000.000,100612000.000,134990000.000,86554000.000,88312000.000,95463000.000,102371000.000,90901000.000,87985000.000,93078000.000,72854000.000
SellingGeneralAndAdministrativeExpense,4294000.000,4403000.000,5714000.000,6039000.000,7874000.000,15517000.000,5851000.000,5592000.000,5794000.000,4661000.000,6295000.000,6440000.000,5625000.000,5782000.000,6624000.000,6352000.000,6226000.000,5760000.000
WeightedAverageNumberOfDilutedSharesOutstanding,6874000.000,6875000.000,6878000.000,6884000.000,6893000.000,-13764000.000,6906000.000,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,6905000.000,6907000.000,,6921000.000,6929000.000,6932000.000,6951000.000,6953000.000,6970000.000,6972000.000,6981000.000
WeightedAverageNumberOfSharesOutstandingBasic,6871000.000,6872000.000,6876000.000,6882000.000,6891000.000,-13760000.000,6903000.000,,,,,,,,,,,
