,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,,,,,,,-40000.000,,,,-15000.000,,,,-15000.000,,,,-15000.000,,,,-15000.000,
AccountsPayable,3382060.000,2895184.000,3095560.000,3231669.000,3223980.000,3050182.000,2665431.000,2512048.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,2537634.000,2454516.000,2795276.000,2639666.000,2738084.000,2122373.000,2541770.000,2353432.000,2389315.000,1999887.000,2694688.000,2719842.000,2846445.000,2641341.000,3101074.000,3125634.000
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,,,0.059,0.059,,0.059,0.059,0.059,,0.059
AccountsPayableRelatedParties,94873.000,105347.000,134378.000,80629.000,84724.000,99492.000,112681.000,68098.000,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,70999.000,79148.000,88983.000,65732.000,22895.000,16859.000,0.000,5509.000,3666.000,4948.000,,5199.000,8862.000,3527.000,,
AccountsReceivableNetCurrent,1761022.000,1623510.000,2580371.000,2895606.000,2408458.000,2596060.000,2047772.000,2729302.000,2535716.000,2455229.000,2453363.000,2231878.000,2290169.000,2027885.000,2365071.000,1960310.000,1669644.000,1703698.000,2037058.000,2371796.000,2111794.000,2524130.000,2405473.000,2856528.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,36211.000,
AccruedIncomeTaxes,53515.000,70723.000,123211.000,115306.000,99623.000,53870.000,67770.000,41495.000,51158.000,25912.000,57018.000,32553.000,51737.000,43411.000,61482.000,34162.000,33075.000,18828.000,52507.000,27334.000,41805.000,18077.000,29387.000,18978.000
AccruedSalariesCurrent,802952.000,674429.000,1466924.000,1372511.000,1380375.000,1303209.000,1213839.000,1567824.000,1488789.000,1545299.000,1513660.000,1527533.000,1462109.000,1539937.000,1579974.000,1585635.000,1516552.000,1387979.000,1521489.000,1592359.000,1471152.000,1436642.000,1716485.000,1754708.000
