,2012-06-30,2013-06-30,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-254000.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,339896000.000,453626.000,1282957.000
AssetRetirementObligationAccretionExpense,-507000.000,-491000.000,,1303000.000,1219000.000,1187000.000
AssetRetirementObligationLiabilitiesIncurred,53000.000,2023000.000,,3123000.000,349000.000,69000.000
AssetRetirementObligationLiabilitiesSettled,238000.000,2037000.000,,1963000.000,254000.000,707000.000
AssetRetirementObligationRevisionOfEstimate,-940000.000,1142000.000,,18000.000,167000.000,119000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-20024000.000,-28498000.000,,,,
CostsAndExpenses,84999000.000,153924000.000,,318478000.000,495478000.000,131624000.000
CostsIncurredExplorationCosts,0.000,51350000.000,,31488000.000,6494000.000,
CurrentFederalTaxExpenseBenefit,36824000.000,-5306000.000,,-392000.000,,-91000.000
CurrentIncomeTaxExpenseBenefit,39607000.000,-1948000.000,,86000.000,636000.000,342000.000
CurrentStateAndLocalTaxExpenseBenefit,2783000.000,3358000.000,,478000.000,636000.000,433000.000
DeferredFederalIncomeTaxExpenseBenefit,-5369000.000,-3669000.000,,-11518000.000,-92329000.000,
DeferredIncomeTaxExpenseBenefit,-5550000.000,-3481000.000,,-12269000.000,-92329000.000,
DeferredStateAndLocalIncomeTaxExpenseBenefit,-181000.000,188000.000,,-751000.000,,
DepreciationAndAmortization,49052000.000,41060000.000,,156117000.000,133380000.000,63323000.000
DerivativeGainLossOnDerivativeNet,,,,-153000.000,2348000.000,-1632000.000
Dividends,,-30510000.000,,,,
EarningsPerShareBasic,3.790,-0.640,,-1.150,,-2.710
EarningsPerShareDiluted,3.790,-0.640,,-1.150,-17.670,-2.710
EffectiveIncomeTaxRateContinuingOperations,0.365,-358.400,,0.358,0.215,-0.006
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,-0.004,,0.350,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.130,-0.347
EffectiveIncomeTaxRateReconciliationDeductionsOther,,,,0.051,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,-0.008,-160.000,,-0.006,-0.000,-0.001
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,-0.028
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.005,0.300,,-0.007,-0.005,0.007
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.018,0.151,,-0.030,0.000,0.013
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,254000.000,0.000,,,0.000,0.000
ExplorationAndProductionRevenue,179272000.000,127201000.000,,,,
ExplorationExpense,346000.000,51748000.000,,33387000.000,11979000.000,1816000.000
FederalIncomeTaxExpenseBenefitContinuingOperations,31455000.000,-8975000.000,,-11910000.000,-92329000.000,-91000.000
GainLossOnDispositionOfAssets,,0.000,,,-231000.000,-92000.000
GainLossOnSaleOfOilAndGasProperty,-169000.000,,,,,
GeneralAndAdministrativeExpense,10418000.000,14364000.000,,34045000.000,26402000.000,26802000.000
ImpairmentOfOilAndGasProperties,0.000,14845000.000,,47693000.000,285870000.000,10438000.000
IncomeLossFromContinuingOperations,59213000.000,-9720000.000,,-21874000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-37784000.000,-410274000.000,-57687000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,93512000.000,-15817000.000,,,,
IncomeLossFromContinuingOperationsPerBasicShare,3.840,-0.640,,-1.150,-17.670,
IncomeLossFromContinuingOperationsPerDilutedShare,3.840,-0.640,,-1.150,-17.670,
IncomeLossFromDiscontinuedOperationsNetOfTax,-824000.000,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,-0.050,0.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,-0.050,0.000,,,,
IncomeLossFromEquityMethodInvestments,-690000.000,1910000.000,,10651000.000,-47049000.000,1545000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,1545000.000
IncomeTaxExpenseBenefit,34299000.000,-6097000.000,,-15910000.000,-75226000.000,342000.000
IncomeTaxExpenseBenefitContinuingOperations,34057000.000,-5429000.000,,,,
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,55310000.000,20026000.000
IncomeTaxReconciliationDeductionsOther,,,,1723000.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,32644000.000,-5302000.000,,-11920000.000,-148925000.000,-20190000.000
IncomeTaxReconciliationNondeductibleExpense,-746000.000,-2424000.000,,202000.000,30000.000,67000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,,,,,,1599000.000
