,2011-03-30,2011-06-29,2011-09-28,2011-12-28,2012-03-28,2012-06-27,2012-09-26,2012-12-26,2013-03-27,2013-06-26,2013-09-25,2013-12-25,2014-03-26,2014-06-25,2014-09-24,2014-12-24,2015-03-25,2015-06-24,2015-09-23,2015-12-23,2016-03-23,2016-06-29,2016-09-28,2016-12-28,2017-03-29
AccountsPayableCurrent,82905000.000,87549000.000,77197000.000,86798000.000,92397000.000,100531000.000,78113000.000,83720000.000,83135000.000,93326000.000,85617000.000,75126000.000,93309000.000,102931000.000,90137000.000,77561000.000,89382000.000,92947000.000,84541000.000,82941000.000,94848000.000,95414000.000,93576000.000,88369000.000,85606000.000
AccountsReceivableNetCurrent,36724000.000,42785000.000,33351000.000,87644000.000,39740000.000,43387000.000,34742000.000,80486000.000,38471000.000,37842000.000,29518000.000,87277000.000,43476000.000,47850000.000,38452000.000,100501000.000,43083000.000,46588000.000,36744000.000,87706000.000,40759000.000,43944000.000,39035000.000,90495000.000,38326000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,15844000.000,,,,14257000.000,,,,14119000.000,,,,14209000.000,18114000.000,16239000.000,11041000.000,14224000.000,19135000.000,17096000.000,12492000.000,15762000.000,20316000.000,18335000.000,13792000.000
AccruedIncomeTaxesCurrent,1453000.000,8596000.000,0.000,386000.000,5718000.000,0.000,,13295000.000,6336000.000,,,4445000.000,10796000.000,7278000.000,1104000.000,7961000.000,1808000.000,13251000.000,3971000.000,989000.000,0.000,18814000.000,7675000.000,7839000.000,6497000.000
AccruedInsuranceCurrent,,25138000.000,,,,17130000.000,,,,17743000.000,,,,20652000.000,22019000.000,21933000.000,20160000.000,22658000.000,23764000.000,24431000.000,24009000.000,19976000.000,21862000.000,24540000.000,22232000.000
AccruedInsuranceNoncurrent,,42674000.000,,,,41332000.000,,,,38602000.000,,,,36352000.000,37247000.000,33993000.000,33157000.000,30988000.000,35368000.000,35809000.000,36178000.000,38433000.000,39853000.000,38851000.000,39087000.000
AccruedLiabilitiesCurrent,287979000.000,287365000.000,255989000.000,307754000.000,285617000.000,273884000.000,247767000.000,304456000.000,273636000.000,268444000.000,250472000.000,319981000.000,283830000.000,328017000.000,321697000.000,397551000.000,312336000.000,,127215000.000,121997000.000,121338000.000,,133550000.000,131373000.000,134287000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,79837000.000,,,,86332000.000,,,,91893000.000,,,,104378000.000,98939000.000,166671000.000,119233000.000,114726000.000,107671000.000,166035000.000,128959000.000,122329000.000,120725000.000,174979000.000,131438000.000
AccruedRentNoncurrent,,55180000.000,,,,57418000.000,,,,58150000.000,,,,57462000.000,58301000.000,58947000.000,55938000.000,56345000.000,57777000.000,58521000.000,56153000.000,56896000.000,56537000.000,57103000.000,56608000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1011659000.000,1033870000.000,1025454000.000,1037512000.000,1055429000.000,1076238000.000,1097317000.000,1106843000.000,1127808000.000,1147895000.000,1167801000.000,1168386000.000,1191264000.000,1202812000.000,1224510000.000,1243711000.000,1271950000.000,1295761000.000,1329346000.000,1361015000.000,1389913000.000,1418835000.000,1453350000.000,1472393000.000,1506665000.000
