,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalOther,143000.000,78000.000,62000.000,77000.000,,
AdvertisingExpense,,372000.000,,,,
AmortizationOfIntangibleAssets,,282000.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,0.000,0.000,0.000,0.000,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,778000.000,,,,
CapitalExpendituresIncurredButNotYetPaid,178000.000,484000.000,-313000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,6777000.000,-19194000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,,6817000.000,,
CommonStockDividendsPerShareCashPaid,0.500,0.500,0.275,0.200,0.200,0.200
CommonStockDividendsPerShareDeclared,,,,,,0.050
ComprehensiveIncomeNetOfTax,6864000.000,23467000.000,6015000.000,8661000.000,,
CostOfGoodsSold,103637000.000,58869000.000,64471000.000,71598000.000,75593000.000,73753000.000
CurrentIncomeTaxExpenseBenefit,,,,,4778000.000,5621000.000
DeferredIncomeTaxExpenseBenefit,1981000.000,-7713000.000,916000.000,468000.000,125000.000,-114000.000
DefinedContributionPlanCostRecognized,,1800000.000,2000000.000,2300000.000,2400000.000,2600000.000
Depreciation,,3100000.000,3200000.000,3500000.000,3500000.000,3700000.000
DepreciationDepletionAndAmortization,6778000.000,5772000.000,3270000.000,3533000.000,3536000.000,3698000.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,25000.000,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,29600000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,27637000.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,7284000.000,,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,3484000.000,,,,
DiscontinuedOperationTaxEffectOfOtherIncomeLossFromDispositionOfDiscontinuedOperation,,1900000.000,,,,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,105000.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,7364000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,60722000.000,,,,
DividendsCommonStockCash,6192000.000,6195000.000,3409000.000,2480000.000,2481000.000,2483000.000
EarningsPerShareBasicAndDiluted,0.620,2.820,0.490,0.700,0.730,0.840
EffectOfExchangeRateOnCashAndCashEquivalents,-313000.000,176000.000,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,0.350,0.350,0.350,0.350
ForeignCurrencyTransactionGainLossBeforeTax,410000.000,,,,,
GainLossOnSaleOfBusiness,,29550000.000,,,,
GainLossRelatedToLitigationSettlement,7468000.000,,,,,
GoodwillImpairmentLoss,,,,0.000,0.000,0.000
GoodwillTranslationAdjustments,,300000.000,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit,,10800000.000,,,,
GrossProfit,35198000.000,24327000.000,27574000.000,32248000.000,33401000.000,35167000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,1135000.000,1162000.000,,,,
IncomeLossFromContinuingOperations,,,,8661000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,13673000.000,14021000.000,15964000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15093000.000,4939000.000,9241000.000,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,3524000.000,6015000.000,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,0.280,0.490,0.700,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,3800000.000,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,0.310,,,,
IncomeTaxExpenseBenefit,7420000.000,,3226000.000,5012000.000,4903000.000,5507000.000
IncomeTaxExpenseBenefitContinuingOperations,,1415000.000,,,,
IncomeTaxReconciliationDeductionsQualifiedProductionActivities,,,,,415000.000,495000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,4908000.000,5588000.000
IncomeTaxReconciliationOtherAdjustments,,,,,23000.000,26000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,387000.000,388000.000
IncomeTaxesPaidNet,5822000.000,3966000.000,14167000.000,4449000.000,4743000.000,4646000.000
IncreaseDecreaseDueFromAffiliates,839000.000,-12200000.000,11857000.000,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-1810000.000,948000.000,-1245000.000,3119000.000,-1036000.000,153000.000
IncreaseDecreaseInAccountsReceivable,-518000.000,640000.000,12000.000,251000.000,46000.000,1596000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,471000.000,-1444000.000,,,,
IncreaseDecreaseInDueToAffiliates,,,,93000.000,37000.000,970000.000
IncreaseDecreaseInInventories,439000.000,-174000.000,2240000.000,3652000.000,-1532000.000,37000.000
IncreaseDecreaseInOtherOperatingCapitalNet,108000.000,1762000.000,-774000.000,-42000.000,148000.000,-3000.000
InterestExpense,804000.000,479000.000,127000.000,,,
InterestExpenseDebt,,303000.000,127000.000,,,
InterestIncomeOther,,,40000.000,,,
InterestPaid,1611000.000,439000.000,222000.000,,,
InventoryWriteDown,,454000.000,228000.000,24000.000,233000.000,161000.000
InvestmentIncomeInterest,,,,,,390000.000
LeaseAndRentalExpense,,126000.000,,,,
LegalFees,227000.000,,,,,
NetCashProvidedByUsedInFinancingActivities,-26734000.000,-12030000.000,-21889000.000,-2480000.000,-2481000.000,-2483000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-26734000.000,-12030000.000,-21889000.000,-2480000.000,-2481000.000,-2483000.000
NetCashProvidedByUsedInInvestingActivities,7237000.000,51727000.000,995000.000,-2873000.000,-4218000.000,-30575000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,7237000.000,51727000.000,995000.000,-2873000.000,-4218000.000,-30575000.000
NetCashProvidedByUsedInOperatingActivities,15972000.000,13823000.000,-4130000.000,12170000.000,13476000.000,13864000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,15972000.000,13823000.000,-4130000.000,12170000.000,13476000.000,13864000.000
NetIncomeLoss,7673000.000,34961000.000,6015000.000,8661000.000,9118000.000,10457000.000
OperatingIncomeLoss,15473000.000,5418000.000,9328000.000,13607000.000,13971000.000,15574000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,4000.000,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,-813000.000,1203000.000,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,4000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,11490000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTranslationReclassificationAdjustmentRealizedUponSaleOrLiquidationTax,,12693000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,-11494000.000,,,,
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,-809000.000,,,,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,-11494000.000,,,,
OtherNoncashIncomeExpense,-357000.000,-39000.000,-21000.000,-133000.000,-125000.000,-169000.000
OtherNonoperatingIncomeExpense,424000.000,,,66000.000,50000.000,
PaymentsForAdvanceToAffiliate,,,,,,36600000.000
PaymentsForProceedsFromOtherInvestingActivities,,,102000.000,48000.000,,
PaymentsOfDividendsCommonStock,6192000.000,6195000.000,3409000.000,2480000.000,2481000.000,2483000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,4752000.000,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,3195000.000,4477000.000,3501000.000,2825000.000,4218000.000,3175000.000
ProceedsFromDivestitureOfBusinesses,,58027000.000,,,,
ProceedsFromPaymentsForOtherFinancingActivities,62000.000,-79000.000,,,,
ProceedsFromRepaymentsOfLinesOfCredit,5294000.000,,,,,
ProceedsFromSaleAndCollectionOfNotesReceivable,15000000.000,,3034000.000,,,
ProceedsFromSaleOfPropertyHeldForSale,,,1559000.000,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,184000.000,48000.000,5000.000,,,
RepaymentOfNotesReceivableFromRelatedParties,,,,,,9200000.000
RepaymentsOfLongTermDebt,,5756000.000,18480000.000,,,
RepaymentsOfLongTermLinesOfCredit,5898000.000,,,,,
RepaymentsOfRelatedPartyDebt,20000000.000,,,,,
RestructuringCharges,1973000.000,,,,,
Revenues,138835000.000,83196000.000,92045000.000,103846000.000,108994000.000,108920000.000
SalesRevenueNet,138835000.000,83196000.000,92045000.000,103846000.000,108994000.000,108920000.000
SellingGeneralAndAdministrativeExpense,24268000.000,17747000.000,18246000.000,18641000.000,19430000.000,19593000.000
TreasuryStockSharesAcquired,,,,0.000,0.000,0.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,12390000.000,12395000.000,12401000.000,12408000.000,12416000.000
