,2011-08-31,2011-11-30,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-28951.000,,,,1319.000,,,,-42631.000,,,,11916.000,,,
NetIncomeLoss,,,83637.000,13308.000,-50462.000,-52274.000,-48123.000,-17573.000,-30671.000,-72694.000,59957.000,-98468.000,-40265.000,-51349.000,-51325.000,-55310.000,-66246.000,-71632.000
NetIncomeLossAvailableToCommonStockholdersBasic,-57617.000,-35025.000,83637.000,13308.000,-50462.000,-52274.000,-48123.000,-17573.000,-30671.000,,59957.000,-98468.000,-40265.000,-51349.000,-40325.000,-55310.000,-66246.000,-82632.000
NonoperatingIncomeExpense,-4002.000,-26914.000,103858.000,51451.000,-28842.000,-23367.000,-29625.000,-26708.000,-34938.000,-23747.000,67416.000,-15329.000,-4663.000,-15850.000,-15264.000,-13864.000,-6420.000,46037.000
OperatingIncomeLoss,-53615.000,-8111.000,-20221.000,-38143.000,-21620.000,-28907.000,-18498.000,9135.000,4267.000,-48947.000,-7459.000,-83139.000,-35602.000,-35499.000,-36061.000,-41446.000,-59826.000,-117669.000
OtherDepreciationAndAmortization,,,,,,,48775.000,49578.000,49177.000,,48040.000,48124.000,49499.000,49812.000,40555.000,40653.000,40751.000,40653.000
OtherNonoperatingIncomeExpense,34532.000,3000.000,,,,,,,,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,7289.000,,,,,-11045.000,,84102.000,,13500.000,,,,4941.000,
PaymentsToAcquirePropertyPlantAndEquipment,,,2143.000,,,,18112.000,,,,14911.000,,,,22078.000,,,
ProceedsFromRelatedPartyDebt,,,58100.000,,,,58100.000,,,,58100.000,,,,58100.000,,,
Revenues,550150.000,594450.000,652946.000,554519.000,617157.000,527048.000,677085.000,695174.000,627456.000,666123.000,608886.000,474336.000,599957.000,556176.000,511558.000,543051.000,499839.000,498808.000
SalesRevenueNet,550150.000,594450.000,652946.000,554519.000,617157.000,527048.000,677085.000,695174.000,627456.000,666123.000,608886.000,474336.000,599957.000,556176.000,511558.000,543051.000,499839.000,498808.000
SellingGeneralAndAdministrativeExpense,342241.000,322302.000,370076.000,344487.000,357114.000,354546.000,378615.000,364011.000,329937.000,382157.000,358398.000,320308.000,319379.000,325596.000,303900.000,324048.000,317262.000,362665.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,,,,,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,,,,0.000,0.000,,,,,,,,,,,,,
StockIssuedDuringPeriodSharesShareBasedCompensation,,,,,,,,,,,58823529.000,,,,58823529.000,,,
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0.000,0.000,,,,,
StockIssuedDuringPeriodValueShareBasedCompensation,,,,,,,,,,,300000.000,,,,,,,
UnrealizedGainLossOnInvestments,,,,,,,,,,,-20821.000,-30207.000,9408.000,-6880.000,11000.000,-16500.000,27500.000,-16064.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,747351624.000,,748873964.000,1035721946.000,1035721946.000,-1675350678.000,1157290573.000,1157290573.000,1157290573.000,-2314059146.000
WeightedAverageNumberOfSharesOutstandingBasic,330363124.000,331169576.000,,,,,,,,,,,,,,,,
