,2011-04-01,2011-07-01,2011-09-30,2011-12-31,2012-03-30,2012-06-29,2012-09-28,2012-12-31,2013-03-29,2013-06-28,2013-09-27,2013-12-31,2014-03-28,2014-06-27,2014-09-26,2014-12-31,2015-04-03,2015-07-03,2015-10-02,2015-12-31,2016-04-01
AccountsPayableAndAccruedLiabilitiesCurrent,1668000000.000,1895000000.000,1649000000.000,1716000000.000,1702000000.000,1821000000.000,1807000000.000,1844000000.000,1858000000.000,1846000000.000,2060000000.000,1939000000.000,1944000000.000,2292000000.000,1994000000.000,1872000000.000,1770000000.000,1931000000.000,1705000000.000,1601000000.000,1766000000.000
AccountsPayableTradeCurrent,,,,473000000.000,451000000.000,497000000.000,501000000.000,462000000.000,501000000.000,520000000.000,573000000.000,486000000.000,515000000.000,664000000.000,552000000.000,537000000.000,510000000.000,561000000.000,489000000.000,486000000.000,528000000.000
AccountsReceivableNetCurrent,1400000000.000,1688000000.000,1390000000.000,1387000000.000,1589000000.000,1688000000.000,1503000000.000,1432000000.000,1555000000.000,1651000000.000,1689000000.000,1515000000.000,1736000000.000,2136000000.000,1800000000.000,1514000000.000,1475000000.000,1637000000.000,1353000000.000,1314000000.000,1352000000.000
AccruedAdvertisingCurrent,,,,461000000.000,519000000.000,558000000.000,564000000.000,555000000.000,575000000.000,547000000.000,607000000.000,625000000.000,671000000.000,773000000.000,733000000.000,656000000.000,643000000.000,688000000.000,588000000.000,508000000.000,539000000.000
AccruedIncomeTaxesCurrent,,,,239000000.000,233000000.000,247000000.000,239000000.000,262000000.000,214000000.000,215000000.000,246000000.000,229000000.000,178000000.000,246000000.000,214000000.000,172000000.000,145000000.000,195000000.000,189000000.000,162000000.000,174000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2344000000.000,2450000000.000,2376000000.000,2387000000.000,2535000000.000,2529000000.000,2637000000.000,2756000000.000,2685000000.000,2775000000.000,2956000000.000,3050000000.000,3093000000.000,3057000000.000,2946000000.000,2162000000.000,2084000000.000,2199000000.000,2244000000.000,2036000000.000,2119000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,17000000.000,,,-14000000.000,,,,-22000000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1000000.000,,,-258000000.000,,,,-353000000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,175000000.000,,,-216000000.000,,,,-41000000.000,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-154000000.000,-129000000.000,-354000000.000,-473000000.000,-354000000.000,-469000000.000,-372000000.000,-430000000.000,-576000000.000,-578000000.000,-409000000.000,-331000000.000,-318000000.000,-291000000.000,-472000000.000,-714000000.000,-891000000.000,-807000000.000,-838000000.000,-997000000.000,-1036000000.000
AdditionalPaidInCapitalCommonStock,3657000000.000,3680000000.000,3719000000.000,3745000000.000,3758000000.000,3797000000.000,3809000000.000,3825000000.000,3843000000.000,3865000000.000,3881000000.000,3899000000.000,3910000000.000,3916000000.000,3940000000.000,3958000000.000,3990000000.000,3996000000.000,4017000000.000,4032000000.000,4053000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,16000000.000,15000000.000,14000000.000,16000000.000,17000000.000,16000000.000,16000000.000,17000000.000,16000000.000,14000000.000,16000000.000,16000000.000,17000000.000,17000000.000,19000000.000,17000000.000,15000000.000,15000000.000,15000000.000,16000000.000,16000000.000
