,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,896.000
CashAndCashEquivalentsPeriodIncreaseDecrease,14367.000,-3669.000,-5241.000,-5457.000,,
CashPeriodIncreaseDecrease,,,,,215881.000,-201266.000
ComprehensiveIncomeNetOfTax,,,-382870.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,-129738.000,,
CostOfRevenue,,,,,,-99205.000
DebtConversionOriginalDebtAmount1,,0.000,0.000,,,
DebtInstrumentDecreaseForgiveness,,0.000,0.000,,,
Depreciation,,301.000,969.000,969.000,484.000,896.000
EarningsPerShareBasic,0.500,-0.070,-0.060,,,
EarningsPerShareBasicAndDiluted,,,,-0.020,-0.010,-0.020
EarningsPerShareDiluted,0.450,0.000,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,,-286.000,286.000,0.000,0.000
EffectiveIncomeTaxRateContinuingOperations,,,0.000,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,0.350,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.340,-0.350,,
ForeignCurrencyTransactionGainLossBeforeTax,,,-286.000,,,
GrossProfit,,,,,,68854.000
ImpairmentOfIntangibleAssetsFinitelived,,,14225.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,,,-47305.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,784177.000,-326518.000,-382584.000,-130024.000,,
IncomeTaxExpenseBenefit,0.000,0.000,0.000,,,
IncomeTaxesPaid,0.000,0.000,0.000,,0.000,
IncomeTaxesPaidNet,,,,,,0.000
IncreaseDecreaseInAccountsPayable,18377.000,-2002.000,9235.000,-24132.000,-30204.000,14000.000
IncreaseDecreaseInAccountsReceivable,,,,,,-36309.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,2118.000,28306.000
IncreaseDecreaseInAccruedLiabilities,,,,-13000.000,7000.000,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,34253.000
IncreaseDecreaseInDueToRelatedParties,56823.000,0.000,0.000,,0.000,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,,32500.000,,
IncreaseDecreaseInInterestPayableNet,0.000,0.000,32500.000,,,
IncreaseDecreaseInNotesPayableCurrent,0.000,-150000.000,0.000,,,
IncreaseDecreaseInNotesPayableRelatedParties,0.000,,,,,
IndefiniteLivedIntangibleAssetsPeriodIncreaseDecrease,,-10913.000,,,,
InterestExpenseDebt,,,,,,4061.000
InterestExpenseRelatedParty,,,,,,-32581.000
InterestIncomeExpenseNet,,,-73995.000,,,
InterestPaid,92.000,30897.000,367.000,,,
NetCashProvidedByUsedInFinancingActivities,221823.000,355000.000,125000.000,35000.000,310723.000,238046.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,221823.000,355000.000,125000.000,35000.000,310723.000,238046.000
NetCashProvidedByUsedInInvestingActivities,-20000.000,-61099.000,-8312.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20000.000,-61099.000,-8312.000,,,
NetCashProvidedByUsedInOperatingActivities,-187456.000,-297570.000,-121643.000,-40743.000,-94842.000,-439312.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-187456.000,-297570.000,-121643.000,-40743.000,-94842.000,-439312.000
NetIncomeLoss,784177.000,-326518.000,-382584.000,-130024.000,-47305.000,-417493.000
NoncashOrPartNoncashAcquisitionDebtAssumed1,0.000,1950000.000,0.000,,,
NonoperatingIncomeExpense,999918.000,,,,,
OperatingIncomeLoss,-215741.000,-295630.000,-180023.000,-134014.000,-74240.000,-384912.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax,,,-286.000,286.000,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,286.000,,
OtherIncome,,9.000,16069.000,,,
OtherNonoperatingIncomeExpense,,-30897.000,-144635.000,3990.000,,
PaymentsToAcquireMachineryAndEquipment,,-2906.000,0.000,,,
PaymentsToAcquireProductiveAssets,,,3312.000,,,
ProceedsFromIssuanceOfCommonStock,165000.000,505000.000,0.000,35000.000,,
ProceedsFromRelatedPartyDebt,0.000,0.000,0.000,,,
RealEstatePeriodIncreaseDecrease,,,,,,-62965.000
Revenues,0.000,0.000,0.000,,0.000,168059.000
SalesRevenueNet,0.000,-9.000,-16069.000,,0.000,168059.000
SellingGeneralAndAdministrativeExpense,215741.000,295630.000,180023.000,134014.000,74240.000,453766.000
StockIssuedDuringPeriodValueAcquisitions,18000.000,,,,,
StockIssuedDuringPeriodValueNewIssues,10000.000,,,,,
StockIssuedDuringPeriodValuePurchaseOfAssets,28000.000,0.000,-25.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,1736712.000,0.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,6123005.000,6743245.000,7201961.000,18923005.000
WeightedAverageNumberOfSharesOutstandingBasic,155121.000,4964908.000,,,,
