,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1400000.000,1721000.000,2609000.000,1567000.000,1477000.000,1517000.000,2052000.000,1516000.000,1748000.000,1907000.000,2860000.000,2661000.000,3537000.000,3379000.000,4871000.000,5008000.000,4743000.000,3732000.000,3781000.000,5010000.000,5620000.000,6273000.000,6541000.000,8509000.000
AccountsReceivableNetCurrent,7194000.000,7591000.000,7573000.000,6704000.000,8621000.000,8157000.000,8081000.000,7897000.000,8039000.000,4414000.000,5314000.000,6191000.000,7298000.000,7506000.000,7627000.000,8345000.000,9719000.000,9252000.000,264000.000,170000.000,328000.000,180000.000,225000.000,279000.000
AccruedLiabilitiesCurrent,3681000.000,3834000.000,3839000.000,3593000.000,3884000.000,3627000.000,3686000.000,2826000.000,2286000.000,2393000.000,2037000.000,1809000.000,2040000.000,1960000.000,2550000.000,2368000.000,2698000.000,2368000.000,3734000.000,3339000.000,2847000.000,2704000.000,3546000.000,3398000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,200000.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12070000.000,12231000.000,11969000.000,12112000.000,12295000.000,12490000.000,12340000.000,12513000.000,12703000.000,12907000.000,13126000.000,13269000.000,13416000.000,13594000.000,13764000.000,13891000.000,14076000.000,6859000.000,6899000.000,6940000.000,6953000.000,6985000.000,7013000.000,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,0.000,0.000,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1731000.000,1675000.000,336000.000,397000.000,346000.000,434000.000,435000.000,262000.000,262000.000,365000.000,390000.000,402000.000,424000.000,379000.000,340000.000,306000.000,348000.000,326000.000,10000.000,0.000,0.000,0.000,0.000,
AdditionalPaidInCapital,140502000.000,140486000.000,152987000.000,170423000.000,170621000.000,170706000.000,170881000.000,178450000.000,178448000.000,178458000.000,179459000.000,186685000.000,186920000.000,187231000.000,189680000.000,196540000.000,197187000.000,200285000.000,200403000.000,201025000.000,201140000.000,201522000.000,205877000.000,206342000.000
AllowanceForDoubtfulAccountsReceivable,,,,,1236000.000,1576000.000,2171000.000,2549000.000,2362000.000,4045000.000,3838000.000,3540000.000,4041000.000,4770000.000,7947000.000,9193000.000,8426000.000,9040000.000,87000.000,108000.000,157000.000,140000.000,140000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,1387000.000,,1088000.000,,,,2171000.000,,,,3838000.000,,,,7947000.000,,,,,,,,,
