,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsReceivableNet,,,1825854.000,1841003.000,1841003.000,2479838.000,,,,,,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,1841003.000,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,154522.000,149611.000,214855.000,246051.000,142902.000,188238.000,249876.000,181303.000,175387.000,144270.000,164836.000,165410.000,125581.000,118067.000,118838.000,130536.000,106333.000,83532.000,162097.000,170450.000,137121.000,115090.000,115990.000,126374.000
AccruedProfessionalFeesCurrentAndNoncurrent,40292.000,,,,,,,,,,,,,,,,,,,,,,,
Assets,46204045.000,39762077.000,36925691.000,35681464.000,28482126.000,31009758.000,28704543.000,24763620.000,21191426.000,20766752.000,19186117.000,19138820.000,18537819.000,14566512.000,11528418.000,10089328.000,10167154.000,7941708.000,6488253.000,6074820.000,6115659.000,5830206.000,5981105.000,5541202.000
CashAndCashEquivalentsAtCarryingValue,10456785.000,5055745.000,2899515.000,184313.000,827708.000,2106875.000,3643786.000,462882.000,281475.000,208266.000,35365.000,623700.000,238990.000,245588.000,265878.000,322559.000,3260252.000,4436991.000,1743738.000,2322238.000,1281225.000,597893.000,1823389.000,267013.000
CommissionsPayableToBrokerDealersAndClearingOrganizations,4620.000,4356.000,4357.000,4356.000,4356.000,4356.000,4357.000,4356.000,4356.000,4357.000,2690.000,2690.000,2690.000,2690.000,2690.000,2690.000,2690.000,2690.000,1455.000,1455.000,1455.000,1455.000,1455.000,1455.000
DerivativeAssetFairValueNet,,,,,1384817.000,1574401.000,583088.000,551383.000,,,,,,,,,,,,,,,,
DerivativeFairValueOfDerivativeAsset,,,,,,,,,,,290414.000,441985.000,430913.000,179266.000,178330.000,116928.000,440300.000,81307.000,106911.000,171125.000,173854.000,197402.000,152491.000,77135.000
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral,,,,,,,,,315624.000,290361.000,,,,,,,,,,,,,,
