,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,,,,,272673000.000
AccountsPayableOtherCurrent,24616000.000,24514000.000,28280000.000,29488000.000,22338000.000,21429000.000,25498000.000,30533000.000,25843000.000,31279000.000,32072000.000,35900000.000,35752000.000,40210000.000,32711000.000,36102000.000,34659000.000,41088000.000,40579000.000,38000000.000,31947000.000,26121000.000,45370000.000,
AccountsReceivableGrossCurrent,71132000.000,38556000.000,24800000.000,62576000.000,46355000.000,38130000.000,49071000.000,104624000.000,81276000.000,50137000.000,60317000.000,124733000.000,89738000.000,55301000.000,60535000.000,164014000.000,117457000.000,81965000.000,64445000.000,87210000.000,66635000.000,59020000.000,69651000.000,234312000.000
AccountsReceivableRelatedPartiesCurrent,1399000.000,946000.000,1122000.000,1218000.000,821000.000,1117000.000,961000.000,1360000.000,1163000.000,1316000.000,968000.000,1504000.000,1273000.000,810000.000,1157000.000,23430000.000,995000.000,958000.000,1972000.000,1753000.000,1243000.000,1680000.000,1355000.000,
AccrualForEnvironmentalLossContingencies,,,,,,,107410000.000,,,,119492000.000,,,,124308000.000,,,,123194000.000,,,,153047000.000,
AccruedEnvironmentalLossContingenciesCurrent,19384000.000,20199000.000,23009000.000,16720000.000,20984000.000,17648000.000,19203000.000,21932000.000,24326000.000,25662000.000,15422000.000,25412000.000,21779000.000,21429000.000,28480000.000,36498000.000,40134000.000,44042000.000,48323000.000,52748000.000,70295000.000,58174000.000,45018000.000,54210000.000
AccruedEnvironmentalLossContingenciesNoncurrent,62865000.000,61158000.000,66975000.000,71650000.000,67869000.000,73864000.000,88207000.000,86081000.000,85822000.000,82574000.000,104070000.000,94192000.000,94250000.000,98435000.000,95828000.000,88263000.000,85631000.000,81424000.000,74871000.000,84031000.000,82054000.000,102413000.000,108029000.000,104705000.000
AccumulatedDeferredInvestmentTaxCredit,1056000.000,981000.000,905000.000,833000.000,761000.000,690000.000,618000.000,553000.000,489000.000,424000.000,360000.000,307000.000,254000.000,201000.000,149000.000,111000.000,74000.000,37000.000,0.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,,,,,,,161310000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-9209000.000,-9680000.000,-12129000.000,-11771000.000,-11900000.000,-11688000.000,-13285000.000,-13552000.000,-13568000.000,-13340000.000,-10869000.000,-10799000.000,-10638000.000,-11245000.000,-14479000.000,-14423000.000,-14453000.000,-14545000.000,-12862000.000,-12851000.000,-12841000.000,-12796000.000,-14934000.000,-25866000.000
AdditionalCollateralAggregateFairValue,,,,,,,,,,,,,,,,,,,,,,,,2800000.000
AdditionalPaidInCapitalCommonStock,200841000.000,200841000.000,200926000.000,200926000.000,200926000.000,200926000.000,201050000.000,201050000.000,201050000.000,226050000.000,225972000.000,225972000.000,250972000.000,250972000.000,250899000.000,250899000.000,250899000.000,250899000.000,250827000.000,250827000.000,315827000.000,315827000.000,315827000.000,707483000.000
AllowanceForDoubtfulAccountsReceivableCurrent,4545000.000,4957000.000,3060000.000,3229000.000,3863000.000,4704000.000,3985000.000,5134000.000,5318000.000,5618000.000,4553000.000,5425000.000,5236000.000,6004000.000,6601000.000,8620000.000,9402000.000,9761000.000,9778000.000,9659000.000,9761000.000,11055000.000,12570000.000,11972000.000
AssetRetirementObligation,,,,,,,38892000.000,,,,41178000.000,,,,41976000.000,,,,57219000.000,,,,58674000.000,
AssetRetirementObligationsNoncurrent,28285000.000,28553000.000,29388000.000,29447000.000,29888000.000,30278000.000,38892000.000,39258000.000,39566000.000,39645000.000,41178000.000,41412000.000,41708000.000,41842000.000,41976000.000,42069000.000,42292000.000,42516000.000,57219000.000,57322000.000,58293000.000,58377000.000,58674000.000,59598000.000
Assets,1492205000.000,1516458000.000,1615723000.000,1635983000.000,1659006000.000,1699399000.000,1786459000.000,1831674000.000,1834645000.000,1857187000.000,1909126000.000,1969673000.000,2009849000.000,2058604000.000,2185672000.000,2291920000.000,2266233000.000,2288303000.000,2288204000.000,2365728000.000,2410522000.000,2456312000.000,2551923000.000,3747352000.000
AssetsCurrent,133099000.000,111939000.000,116882000.000,103072000.000,92661000.000,94502000.000,120385000.000,153143000.000,128816000.000,113178000.000,158904000.000,181797000.000,166385000.000,149252000.000,196612000.000,288259000.000,211125000.000,182314000.000,144139000.000,154341000.000,140572000.000,121553000.000,149799000.000,436628000.000
AssetsNoncurrent,258192000.000,274600000.000,331959000.000,331970000.000,334544000.000,343636000.000,371695000.000,354251000.000,345047000.000,345704000.000,316071000.000,330175000.000,335747000.000,352828000.000,382836000.000,362605000.000,364698000.000,371005000.000,357742000.000,385655000.000,409714000.000,426224000.000,449180000.000,607811000.000
CapitalizationLongtermDebtAndEquity,825712000.000,817599000.000,826999000.000,864582000.000,867690000.000,893426000.000,946395000.000,981641000.000,985446000.000,990623000.000,1064969000.000,1132696000.000,1220668000.000,1211035000.000,1187659000.000,1230302000.000,1225607000.000,1290095000.000,1292009000.000,1390992000.000,1261229000.000,1243122000.000,1263077000.000,2387196000.000
CashAndCashEquivalentsAtCarryingValue,314000.000,1789000.000,3504000.000,3565000.000,367000.000,968000.000,2678000.000,808000.000,1512000.000,1694000.000,2020000.000,4354000.000,4217000.000,2845000.000,1778000.000,4224000.000,1998000.000,1819000.000,775000.000,1571000.000,1549000.000,1167000.000,1359000.000,15048000.000
CommonStockParOrStatedValuePerShare,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,2.500,1.250
CommonStockSharesAuthorized,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,4000000.000,
CommonStockSharesIssued,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,2339139.000,
CommonStockSharesOutstanding,,,,,,,,,,,,,,,,,,,,,,,,79547998.000
CommonStockValue,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,5848000.000,99435000.000
