,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,101928.000,101928.000,101928.000,101928.000,2077181.000,2390221.000,3382006.000,2884331.000,3776365.000,3634513.000,2856762.000,4282632.000,3211292.000,3143834.000,2511763.000,3525073.000,4673552.000,3616302.000,2808291.000,3129032.000,3270168.000,2472212.000,3497037.000,3605002.000
AccountsPayableTradeCurrent,2817482.000,2081140.000,2193424.000,2061183.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,17893430.000,19100842.000,12736837.000,18336469.000,11317699.000,21785960.000,15624602.000,23241507.000,19170531.000,20857587.000,23077086.000,17585049.000,17782889.000,21766301.000,9492993.000,13675823.000,11978673.000,11962357.000,11760407.000,11979577.000,10360922.000,11574847.000,14608414.000,11872592.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,-483314.000,,,,-788808.000,,,,-550320.000,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,1359718.000,1683785.000,1841399.000,,2761240.000,3026741.000,1462210.000,,1433952.000,983905.000,801786.000,,1190678.000,1684505.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,22511103.000,24626303.000,26739088.000,28847600.000,30948852.000,33106415.000,35236635.000,37355328.000,39486982.000,41652470.000,43800412.000,45972463.000,48152190.000,50370553.000,52580678.000,54816878.000,57063108.000,59365962.000,,,,69064269.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-3525620.000,-3482769.000,-2971184.000,-2713141.000,-2367362.000,-2086758.000,-1717319.000,-1360032.000,-1012353.000,-681233.000,0.000,0.000,0.000,0.000,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,33377.000,23500.000,23500.000,23500.000,54276.000,0.000,,,,,,,,,,,,,,,,,,
Assets,177713021.000,175876750.000,178551427.000,158653952.000,160526009.000,154529765.000,161961327.000,161661437.000,163708053.000,168780076.000,171613372.000,164855647.000,168250556.000,166386065.000,169356507.000,152819535.000,147876403.000,157468720.000,163966225.000,155083301.000,152889110.000,153929172.000,160637641.000,153395181.000
AssetsCurrent,49679926.000,49830340.000,54561569.000,36048933.000,39919726.000,35973410.000,45283760.000,47090566.000,51141960.000,57914023.000,60938727.000,54919984.000,59740152.000,60034736.000,64489478.000,48963375.000,40187094.000,48646801.000,55516142.000,46010118.000,45415079.000,48529843.000,54820586.000,46875980.000
