,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,,,,,-0.010,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,,,,,-0.010,,
DividendsCommonStock,,,,,,,,,,,,,,,,,,,,,,1800000.000
EarningsPerShareBasic,0.290,0.190,-0.060,0.380,-0.730,-0.170,-0.160,-0.310,,-0.080,-0.170,-0.080,,-0.770,-0.770,-0.280,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,,,,-0.470,-0.200,,,-0.500
EarningsPerShareDiluted,0.290,0.190,-0.060,0.380,-0.730,-0.170,-0.160,-0.310,,-0.080,-0.170,-0.080,,-0.770,-0.770,-0.280,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,,903000.000,,,,-2700000.000,,,,500000.000,,,,2800000.000,,,,300000.000,,,,-300000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,420000.000,,,,100000.000,,,,0.000,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,420000.000,,,,100000.000,,,,0.000,,,,,,,,,,,,
ForeignCurrencyTransactionGainLossBeforeTax,-1776000.000,215000.000,-1254000.000,110000.000,629000.000,-300000.000,-100000.000,900000.000,-600000.000,-500000.000,-900000.000,-3500000.000,-500000.000,-7200000.000,1400000.000,-1200000.000,-2800000.000,1300000.000,-600000.000,-200000.000,-1600000.000,
GainLossOnDispositionOfAssets,,-28000.000,,,,-100000.000,,,,0.000,,,,,,,,100000.000,,,,0.000
GrossProfit,131338000.000,130654000.000,118036000.000,118997000.000,120413000.000,122600000.000,117100000.000,117700000.000,129300000.000,127900000.000,123300000.000,117500000.000,124500000.000,107800000.000,111500000.000,100600000.000,22800000.000,83400000.000,81500000.000,78100000.000,81700000.000,70800000.000
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,600000.000,700000.000,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,17139000.000,10512000.000,-3574000.000,-2117000.000,-46421000.000,-9200000.000,-7100000.000,-3200000.000,-2300000.000,-2100000.000,-6700000.000,-6400000.000,-17400000.000,-26900000.000,-27300000.000,-9500000.000,28900000.000,800000.000,100000.000,-3900000.000,5100000.000,12600000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,-2227000.000,13885000.000,,-6300000.000,-6100000.000,-11600000.000,-19800000.000,,,,,,,,,-1100000.000,-2000000.000,-5500000.000,700000.000,10300000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,-0.030,-0.050,,,0.280
IncomeLossFromContinuingOperationsPerBasicShare,,,-0.060,0.380,,-0.170,-0.160,-0.310,-0.540,,,,,,,,,,,-0.150,,
IncomeLossFromContinuingOperationsPerDilutedShare,,,-0.060,0.380,,-0.170,-0.160,-0.310,-0.540,,,,,,,,,,,-0.150,,
IncomeLossFromDiscontinuedOperationsNetOfTax,,,-9000.000,40000.000,,0.000,0.000,0.000,,,,,,,,,,-16200000.000,-5400000.000,-300000.000,-2800000.000,-28800000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,,,,,,,,,,,,,,,,,-0.440,-0.150,,,-0.780
IncomeTaxExpenseBenefit,6510000.000,3429000.000,-1347000.000,-16002000.000,-19680000.000,-2900000.000,-1000000.000,8400000.000,17500000.000,900000.000,-500000.000,-3600000.000,8100000.000,1700000.000,1100000.000,800000.000,9900000.000,1900000.000,2100000.000,1600000.000,4400000.000,2300000.000
IncreaseDecreaseInAccountsPayable,,,,,,,,,,22500000.000,,,,-17900000.000,,,,-76700000.000,,,,-13200000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,25505000.000,,,,-40600000.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,,7928000.000,,,,6300000.000,,,,42100000.000,,,,-23000000.000,,,,-25000000.000,,,,2000000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,,,,,,,,,,,,,,,,,,,,1600000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,,,,,,,,,,,,,,,,,,,,2100000.000
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,,,,,,,,,,,,,,100000.000,,,,1800000.000,,,,
IncreaseDecreaseInInventories,,12892000.000,,,,-39500000.000,,,,4500000.000,,,,-22100000.000,,,,-12900000.000,,,,300000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,,,,,,,,100000.000,,,,-13600000.000,,,,-3700000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,2435000.000,,,,2000000.000,,,,-200000.000,,,,-3000000.000,,,,-3400000.000,,,,800000.000
InterestAndOtherIncome,,,111000.000,84000.000,,100000.000,200000.000,0.000,100000.000,0.000,0.000,100000.000,-100000.000,100000.000,0.000,200000.000,-1200000.000,0.000,400000.000,,,
InterestExpense,464000.000,449000.000,452000.000,375000.000,424000.000,300000.000,400000.000,300000.000,500000.000,300000.000,400000.000,300000.000,300000.000,300000.000,200000.000,300000.000,,,,,,
InterestIncomeExpenseNet,,,,,,,,,,,,,,,,,,,,-200000.000,,200000.000
InvestmentIncomeInterest,267000.000,182000.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,6000.000,,,,-500000.000,,,,-600000.000,,,,-500000.000,,,,-100000.000,,,,-1900000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,6000.000,,,,-500000.000,,,,-600000.000,,,,-500000.000,,,,-100000.000,,,,-1900000.000
NetCashProvidedByUsedInInvestingActivities,,-1952000.000,,,,-3000000.000,,,,-1700000.000,,,,-28700000.000,,,,-1100000.000,,,,-1100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1952000.000,,,,-3000000.000,,,,-1700000.000,,,,-28700000.000,,,,-1100000.000,,,,-1000000.000
NetCashProvidedByUsedInOperatingActivities,,14776000.000,,,,-9800000.000,,,,-19900000.000,,,,-5700000.000,,,,-51000000.000,,,,-1900000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,14776000.000,,,,-9800000.000,,,,-19900000.000,,,,-5700000.000,,,,-35200000.000,,,,-400000.000
NetIncomeLoss,10629000.000,7083000.000,-2236000.000,13925000.000,-27072000.000,-6300000.000,-6100000.000,-11600000.000,-19800000.000,-3000000.000,-6200000.000,-2800000.000,-25500000.000,-28600000.000,-28400000.000,-10300000.000,-32500000.000,-17300000.000,-7400000.000,-5800000.000,-2100000.000,-18500000.000
OperatingIncomeLoss,19112000.000,10564000.000,-1979000.000,-1936000.000,-46549000.000,-8700000.000,-6800000.000,-3800000.000,-1300000.000,-1300000.000,-5400000.000,-2700000.000,-16500000.000,-19500000.000,-28500000.000,-8200000.000,32100000.000,-500000.000,1100000.000,-3500000.000,7000000.000,12400000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,4049000.000,-3909000.000,3915000.000,945000.000,-7600000.000,-400000.000,7000000.000,2200000.000,400000.000,2200000.000,-6400000.000,-7300000.000,-5000000.000,3500000.000,-2600000.000,-2800000.000,1500000.000,-2700000.000,100000.000,-3800000.000,700000.000
OtherNonrecurringExpense,443000.000,1865000.000,,,,,,,,,,,,,,,,,,,,
OtherNonrecurringIncomeExpense,,,2233000.000,2019000.000,,6100000.000,3900000.000,5800000.000,6400000.000,2400000.000,6000000.000,1700000.000,14300000.000,,,,,,,,,
PaymentsOfDividends,,,,,,,,,,,,,,,,,,,,,,1800000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,,,,,,,,,,,,24900000.000,,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,1970000.000,,,,3000000.000,,,,1700000.000,,,,3800000.000,,,,1200000.000,,,,1000000.000
ProceedsFromIssuanceOfCommonStock,,217000.000,,,,100000.000,,,,0.000,,,,,,,,,,,,
ProceedsFromSaleOfPropertyPlantAndEquipment,,18000.000,,,,,,,,,,,,,,,,100000.000,,,,0.000
ProvisionForDoubtfulAccounts,,,,,,700000.000,,,,2600000.000,,,,900000.000,,,,1000000.000,,,,100000.000
RepaymentsOfLongTermCapitalLeaseObligations,,631000.000,,,,700000.000,,,,600000.000,,,,500000.000,,,,100000.000,,,,100000.000
Revenues,901180000.000,913578000.000,,,,,,,,,,,,,,,,,,,,
SalesRevenueGoodsNet,,,849540000.000,846273000.000,,880700000.000,805800000.000,791800000.000,874000000.000,873400000.000,831100000.000,825400000.000,912900000.000,785800000.000,740000000.000,699300000.000,-370400000.000,429800000.000,420800000.000,414800000.000,414700000.000,302500000.000
SalesRevenueNet,901180000.000,913578000.000,,,,,,,,,,,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,111783000.000,118225000.000,117782000.000,118914000.000,126779000.000,125200000.000,120000000.000,115700000.000,124200000.000,126800000.000,122700000.000,118500000.000,126700000.000,122000000.000,111500000.000,106200000.000,-800000.000,82300000.000,80100000.000,79900000.000,72400000.000,58400000.000
ShareBasedCompensation,,907000.000,,,,1400000.000,,,,500000.000,,,,400000.000,,,,300000.000,,,,400000.000
StockIssuedDuringPeriodValueRestrictedStockAwardGross,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,15100000.000,,,,,,,,,,,,,,,,,,
WeightedAverageNumberOfDilutedSharesOutstanding,36720000.000,37051000.000,36931000.000,37012000.000,-74094000.000,37000000.000,37000000.000,37000000.000,-74000000.000,37000000.000,37100000.000,37100000.000,-74100000.000,37100000.000,37100000.000,37100000.000,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,,,,,,,37100000.000,37200000.000,37200000.000,-74300000.000,37200000.000
WeightedAverageNumberOfSharesOutstandingBasic,36547000.000,36836000.000,36931000.000,36973000.000,-73840000.000,37000000.000,37000000.000,37000000.000,-74000000.000,37000000.000,37100000.000,37100000.000,-74100000.000,37100000.000,37100000.000,37100000.000,,,,,,
