,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,,,,,,,,,,,164233.000,265516.000,11374.000,,0.000,0.000,0.000,,
GainLossOnDispositionOfAssets,,,,,,,,,,63797.000,,,,0.000,,,,,,,,
GainLossOnDispositionOfProperty,,,,,,0.000,,,,,,,,,,,,,,,,
GainsLossesOnSalesOfInvestmentRealEstate,,430939.000,,,,,,,,,,,,,,,,,,,,
ImpairmentOfRealEstate,0.000,,,,,,,322868.000,,,,0.000,,,,,,,,,,
IncomeLossAttributableToParent,216932.000,,,,,,,,,,,,,,,,,,,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerOutstandingLimitedPartnershipUnit,9.770,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,216932.000,171618.000,188355.000,149600.000,92169.000,170731.000,149062.000,155490.000,76828.000,149848.000,132646.000,155336.000,78124.000,344460.000,402853.000,161258.000,127324.000,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnit,9.770,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,6.870,7.170,,6.940,6.210,7.270,3.710,16.250,19.350,7.750,6.170,,,,,9.920
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnit,0.000,,,,,,,,,,,,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerOutstandingLimitedPartnershipUnitBasic,,,,,,,1.880,9.360,,4.290,19.800,9.700,0.530,0.000,0.000,0.000,0.000,,,,,
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,,,,,,164233.000,,,,0.000,,,,
IncomeLossFromOperationsBeforeExtraordinaryItemsPerOutstandingLimitedPartnershipUnitBasicNetOfTax,,,,,,,8.750,16.530,,11.230,26.010,16.970,4.240,16.250,19.350,7.750,6.170,6.510,8.280,9.400,,
IncreaseDecreaseInAccountsPayableRelatedParties,,55748.000,,,,16822.000,,,,953.000,,,,-16762.000,,,,20079.000,,,,25893.000
IncreaseDecreaseInDeferredRevenue,,52776.000,,,,-4935.000,,,,62669.000,,,,67895.000,,,,68071.000,,,,68246.000
IncreaseDecreaseInReceivables,,0.000,,,,-1843.000,,,,0.000,,,,20827.000,,,,-9031.000,,,,35704.000
InvestmentIncomeInterest,3136.000,1695.000,2107.000,771.000,257.000,270.000,185.000,1079.000,1510.000,1739.000,2033.000,2966.000,2597.000,1243.000,1416.000,2171.000,3453.000,1008.000,811.000,822.000,787.000,792.000
NetCashProvidedByUsedInFinancingActivities,,,,,,0.000,,,,,,,,528215.000,,,,-1739074.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,0.000,,,,,,,,528215.000,,,,-1739074.000,,,,
NetCashProvidedByUsedInInvestingActivities,,231607.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,231607.000,,,,,,,,,,,,,,,,,,,,
NetCashProvidedByUsedInOperatingActivities,,393293.000,,,,323207.000,,,,324593.000,,,,303855.000,,,,333865.000,,,,366628.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,393293.000,,,,323207.000,,,,324593.000,,,,303855.000,,,,333865.000,,,,366628.000
NetIncomeLossAllocatedToGeneralPartners,3411.000,6242.000,1836.000,1496.000,1572.000,2037.000,1897.000,6560.000,3966.000,2423.000,5559.000,4429.000,4304.000,3445.000,4028.000,1613.000,4450.000,1341.000,1695.000,1923.000,1864.000,2020.000
NetIncomeLossAllocatedToLimitedPartners,213521.000,617910.000,181811.000,148104.000,-247493.000,201621.000,187883.000,354853.000,56775.000,239847.000,550340.000,358985.000,88015.000,341015.000,398825.000,159645.000,122874.000,132716.000,167804.000,190411.000,184594.000,199956.000
NonoperatingIncomeExpense,,,,,,,,,,,,,,165476.000,266932.000,13545.000,,,,,,
OperatingCostsAndExpenses,14277.000,16265.000,29439.000,30125.000,43822.000,26422.000,30418.000,12419.000,-12251.000,17367.000,27453.000,13550.000,15736.000,19336.000,31022.000,27999.000,97886.000,18605.000,28528.000,11850.000,22445.000,35173.000
OperatingExpenses,166683.000,191511.000,188059.000,225315.000,178900.000,185439.000,176222.000,144552.000,140569.000,150854.000,168349.000,146593.000,236154.000,164646.000,179624.000,171441.000,229798.000,207532.000,174452.000,152916.000,162105.000,182472.000
OperatingIncomeLoss,213796.000,169923.000,186248.000,148829.000,91912.000,170461.000,148877.000,154411.000,75318.000,148109.000,130613.000,152370.000,75527.000,178984.000,135921.000,147713.000,85311.000,133049.000,168688.000,191512.000,185671.000,165479.000
OperatingLeasesIncomeStatementLeaseRevenue,380479.000,361434.000,374307.000,374144.000,270812.000,355900.000,325099.000,298963.000,215887.000,298963.000,298962.000,298963.000,311681.000,343630.000,315545.000,319154.000,315109.000,340581.000,343140.000,344428.000,347776.000,347951.000
OtherDepreciationAndAmortization,,91556.000,,,,105819.000,,,,82498.000,,,,93322.000,,,,102627.000,,,,106217.000
OtherIncome,,,,,,,,,,,,,,,,,,1008.000,811.000,822.000,787.000,36497.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,,,,35705.000
PartnersCapitalAccountDistributions,,-342425.000,,,,,,,,297472.000,,,,290611.000,,,,282116.000,,,,279800.000
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest,,,,,,299696.000,,,,,,,,,,,,,,,,
PaymentsOfCapitalDistribution,,,,,,,,,,299700.000,,,,297481.000,,,,285858.000,,,,282119.000
PaymentsToAcquireEquityMethodInvestments,,,,,,,,,,,,,,13585.000,,,,0.000,,,,
PaymentsToAcquireRealEstate,,1339500.000,,,,0.000,,,,,,,,,,,,1739074.000,,,,0.000
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital,,,,,,,,,,,,,,541800.000,,,,0.000,,,,
ProceedsFromSaleOfRealEstateHeldforinvestment,,1571107.000,,,,0.000,,,,162133.000,,,,0.000,,,,,,,,
ProfitLoss,,624152.000,183647.000,149600.000,-245921.000,203658.000,189780.000,361413.000,60741.000,242270.000,555899.000,363414.000,92319.000,344460.000,402853.000,161258.000,127324.000,134057.000,169499.000,192334.000,186458.000,201976.000
WeightedAverageGeneralPartnershipUnitsOutstanding,,21786.000,21712.000,21712.000,-43518.000,21560.000,21465.000,21465.000,-43026.000,21367.000,21155.000,,,,,,,,,,,
WeightedAverageLimitedPartnershipUnitsOutstanding,,,,,,,,,,,,21155.000,,20987.000,20608.000,20608.000,,20380.000,20265.000,20265.000,,20163.000
WeightedAverageNumberOfLimitedPartnershipAndGeneralPartnershipUnitOutstandingBasicAndDiluted,21845.000,,,,,,,,,,,,,,,,,,,,,
