,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AccountsPayableCurrent,229456000.000,389182000.000,205492000.000,218375000.000,218434000.000,370454000.000,193898000.000,184343000.000,235160000.000,351281000.000,200465000.000,188169000.000,238077000.000,376070000.000,208882000.000,197789000.000,241272000.000,362042000.000,162831000.000,159818000.000,214957000.000,331747000.000,185900000.000,160643000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,35004000.000,,,,30942000.000,,,,35058000.000,,,,32814000.000,,,,34470000.000,
AccruedIncomeTaxesCurrent,504000.000,42000.000,,,,,739000.000,32000.000,,4000.000,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,152604000.000,150758000.000,162855000.000,139584000.000,139147000.000,146645000.000,165536000.000,149648000.000,140090000.000,161224000.000,150595000.000,152328000.000,142276000.000,157462000.000,158022000.000,152598000.000,138597000.000,154831000.000,147378000.000,146585000.000,143738000.000,156850000.000,150441000.000,155913000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,706626000.000,728831000.000,743312000.000,756491000.000,779089000.000,799754000.000,804559000.000,825089000.000,846396000.000,867012000.000,865111000.000,878222000.000,900967000.000,922608000.000,910494000.000,931661000.000,929783000.000,951138000.000,951786000.000,974272000.000,998415000.000,1016532000.000,1024435000.000,1045580000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-37511000.000,-37009000.000,-74356000.000,-72760000.000,-71164000.000,-69568000.000,-73242000.000,-71691000.000,-70140000.000,-68589000.000,-50448000.000,-49634000.000,-48820000.000,-48006000.000,-80405000.000,-79423000.000,-78517000.000,-77573000.000,-76122000.000,-75255000.000,-74388000.000,-73515000.000,-72909000.000,-72146000.000
AdditionalPaidInCapitalCommonStock,152765000.000,154134000.000,155400000.000,155716000.000,156691000.000,158187000.000,158728000.000,158977000.000,160652000.000,160185000.000,160772000.000,160564000.000,160461000.000,160759000.000,161359000.000,162253000.000,163006000.000,163747000.000,164428000.000,165199000.000,165820000.000,166394000.000,166932000.000,167984000.000
Assets,1621574000.000,1879032000.000,1618203000.000,1624826000.000,1568151000.000,1841257000.000,1634209000.000,1597193000.000,1588800000.000,1808501000.000,1577229000.000,1566582000.000,1572579000.000,1829980000.000,1608514000.000,1595207000.000,1603752000.000,1865301000.000,1557206000.000,1512584000.000,1484746000.000,1734426000.000,1505063000.000,1468451000.000
AssetsCurrent,772277000.000,1036126000.000,782808000.000,807981000.000,754316000.000,1032479000.000,836927000.000,812091000.000,799200000.000,1013805000.000,793076000.000,793139000.000,803260000.000,1057224000.000,837103000.000,824776000.000,838950000.000,1098796000.000,815832000.000,792166000.000,775754000.000,1031890000.000,829748000.000,803610000.000
CapitalLeaseObligationsCurrent,5364000.000,4921000.000,4365000.000,3979000.000,3875000.000,3830000.000,3925000.000,3975000.000,3936000.000,3878000.000,3797000.000,3785000.000,3840000.000,3888000.000,3961000.000,4061000.000,5133000.000,5262000.000,5394000.000,5529000.000,5666000.000,,,
CapitalLeaseObligationsNoncurrent,58638000.000,57607000.000,56677000.000,55730000.000,54763000.000,53777000.000,52478000.000,51475000.000,50542000.000,49609000.000,48977000.000,47690000.000,46702000.000,46034000.000,45016000.000,43629000.000,129461000.000,128089000.000,126692000.000,125269000.000,123796000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,82529000.000,,,,75123000.000,,,,67500000.000,,,,222768000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,8031000.000,,,,7623000.000,,,,7500000.000,,,,14480000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,7500000.000,,,,7500000.000,,,,7500000.000,,,,15055000.000,,,,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,7500000.000,,,,8125000.000,,,,7500000.000,,,,14907000.000,,,,,
