,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
NetIncomeLoss,1431000000.000,1218000000.000,452000000.000,373000000.000,1488000000.000,1179000000.000,10000000.000,111000000.000,3348000000.000,1030000000.000,285000000.000,185000000.000,1439000000.000,1070000000.000,433000000.000,683000000.000,1031000000.000,940000000.000,235000000.000,-253000000.000,1226000000.000,1020000000.000,2000000.000,265000000.000,1113000000.000,862000000.000
NetIncomeLossAttributableToNoncontrollingInterest,13000000.000,11000000.000,8000000.000,4000000.000,12000000.000,9000000.000,3000000.000,1000000.000,7000000.000,4000000.000,3000000.000,0.000,6000000.000,4000000.000,1000000.000,0.000,4000000.000,5000000.000,0.000,-3000000.000,6000000.000,4000000.000,4000000.000,-2000000.000,8000000.000,7000000.000
NetIncomeLossAvailableToCommonStockholdersBasic,1428000000.000,1216000000.000,449000000.000,371000000.000,1485000000.000,1177000000.000,7000000.000,109000000.000,,,,,,,431000000.000,,,,233000000.000,,1224000000.000,1017000000.000,0.000,262000000.000,1111000000.000,859000000.000
NoncontrollingInterestDecreaseFromDeconsolidation,,,-3000000.000,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncomeLoss,,1943000000.000,850000000.000,,2327000000.000,1898000000.000,356000000.000,251000000.000,2241000000.000,1777000000.000,741000000.000,610000000.000,2248000000.000,1955000000.000,923000000.000,1230000000.000,1941000000.000,1637000000.000,580000000.000,,,,,,,
OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,1000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPeriodIncreaseDecrease,-9000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesBeforeTaxPeriodIncreaseDecrease,,,,,-34000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,,,,,-21000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,21000000.000,13000000.000,22000000.000,16000000.000,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesTaxEffectPeriodIncreaseDecrease,,,,,-13000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,,,,,170000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,44000000.000,73000000.000,-348000000.000,-226000000.000,170000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTax,,,,,0.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeTax,,,,,,1000000.000,-5000000.000,,-2000000.000,3000000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,-8000000.000,14000000.000,5000000.000,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,0.000,-3000000.000,,-2000000.000,2000000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,0.000,0.000
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesTax,,,,,,1000000.000,-2000000.000,,0.000,1000000.000,0.000,0.000,0.000,0.000,,,,,,,,,,,,
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,,,,,,,,,,,,,-47000000.000,,,,-1135000000.000,,,,-670000000.000,,,,366000000.000,
OtherComprehensiveIncomeLossBeforeTax,,,,,,-177000000.000,484000000.000,,59000000.000,185000000.000,739000000.000,3885000000.000,96000000.000,-44000000.000,-307000000.000,-4413000000.000,-929000000.000,326000000.000,380000000.000,-910000000.000,-957000000.000,-1210000000.000,123000000.000,,,
OtherComprehensiveIncomeLossBeforeTaxPeriodIncreaseDecrease,,,,,351000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesBeforeTax,,,,,,15000000.000,-17000000.000,,-26000000.000,-26000000.000,-14000000.000,-17000000.000,56000000.000,1000000.000,-5000000.000,16000000.000,-15000000.000,13000000.000,-22000000.000,-1000000.000,27000000.000,28000000.000,-3000000.000,,,
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,,,,10000000.000,-11000000.000,,-15000000.000,-17000000.000,-8000000.000,-11000000.000,35000000.000,0.000,-2000000.000,9000000.000,-12000000.000,8000000.000,-13000000.000,-1000000.000,17000000.000,17000000.000,,,-3000000.000,-8000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,,,,5000000.000,-6000000.000,,-11000000.000,-9000000.000,-6000000.000,-6000000.000,21000000.000,1000000.000,-3000000.000,7000000.000,-3000000.000,5000000.000,-9000000.000,0.000,10000000.000,11000000.000,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax,,,,,,-412000000.000,189000000.000,,-209000000.000,-14000000.000,177000000.000,71000000.000,-72000000.000,-59000000.000,-428000000.000,-317000000.000,-1189000000.000,197000000.000,-125000000.000,-488000000.000,170000000.000,-97000000.000,114000000.000,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,,,,-412000000.000,189000000.000,,-209000000.000,-14000000.000,177000000.000,71000000.000,-72000000.000,-59000000.000,-428000000.000,-317000000.000,-1189000000.000,197000000.000,-125000000.000,-488000000.000,170000000.000,-97000000.000,114000000.000,-697000000.000,378000000.000,275000000.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,-253000000.000,358000000.000,,-16000000.000,118000000.000,544000000.000,2557000000.000,39000000.000,-51000000.000,-335000000.000,-2918000000.000,-1015000000.000,276000000.000,204000000.000,-773000000.000,-555000000.000,-806000000.000,90000000.000,756000000.000,488000000.000,358000000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,160000000.000,174000000.000,-233000000.000,-3079000000.000,287000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeBeforeTax,,,,,,2000000.000,0.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,,,,,,1000000.000,0.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeTax,,,,,,1000000.000,0.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,,,,,,,,,,,-1000000.000,,-18000000.000,-13000000.000,2000000.000,14000000.000,-7000000.000,-5000000.000,0.000,0.000,-11000000.000,-7000000.000,0.000,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,,,,,-23000000.000,-11000000.000,,-10000000.000,-18000000.000,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,,,-13000000.000,-6000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,,,,,-10000000.000,-5000000.000,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossTax,,,,,-64000000.000,76000000.000,126000000.000,-17000000.000,75000000.000,67000000.000,195000000.000,1328000000.000,57000000.000,7000000.000,28000000.000,-1495000000.000,86000000.000,50000000.000,176000000.000,-137000000.000,-402000000.000,-404000000.000,33000000.000,785000000.000,-61000000.000,-51000000.000
OtherComprehensiveIncomeMinimumPensionLiabilityNetAdjustmentNetOfTax,-103000000.000,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,25000000.000,25000000.000,,-32000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,16000000.000,16000000.000,,-19000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,,-9000000.000,-9000000.000,,-13000000.000,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodBeforeTax,,-3000000.000,13000000.000,,-2000000.000,38000000.000,-6000000.000,-22000000.000,-16000000.000,-8000000.000,-15000000.000,-19000000.000,38000000.000,-12000000.000,-3000000.000,30000000.000,-22000000.000,8000000.000,-22000000.000,-1000000.000,16000000.000,21000000.000,-3000000.000,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,-1000000.000,8000000.000,,-2000000.000,23000000.000,-5000000.000,-14000000.000,-9000000.000,-6000000.000,-9000000.000,-12000000.000,24000000.000,-8000000.000,-1000000.000,18000000.000,-16000000.000,5000000.000,-13000000.000,-1000000.000,10000000.000,13000000.000,-2000000.000,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,2000000.000,-5000000.000,,0.000,15000000.000,-1000000.000,-8000000.000,-7000000.000,-2000000.000,-6000000.000,-7000000.000,14000000.000,-4000000.000,-2000000.000,12000000.000,-6000000.000,3000000.000,-9000000.000,0.000,6000000.000,8000000.000,-1000000.000,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,,,,,1000000.000,-1000000.000,-5000000.000,0.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,1000000.000,-1000000.000,,,1000000.000,-1000000.000,-3000000.000,0.000,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,,,,,0.000,0.000,-2000000.000,0.000,,,,,,,,,,,,,,,,,,
OtherCostAndExpenseOperating,,,,,,,,,,941000000.000,990000000.000,,797000000.000,825000000.000,839000000.000,-1394000000.000,283000000.000,349000000.000,91000000.000,-264000000.000,185000000.000,143000000.000,176000000.000,182000000.000,204000000.000,176000000.000
OtherNonoperatingIncomeExpense,,,,,,,,,,,,,,,,,,,,,,,,,,-21000000.000
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities,,,,,87000000.000,,,,47000000.000,,,,-15000000.000,,,,-442000000.000,,,,78000000.000,,,,15000000.000,
PaymentsForProceedsFromOtherInvestingActivities,21000000.000,,,,18000000.000,,,,3000000.000,,,,-4000000.000,,,,-3000000.000,,,,12000000.000,,,,46000000.000,
PaymentsForRepurchaseOfCommonStock,272000000.000,,,,400000000.000,,,,1000000000.000,,,,,,,,282000000.000,,,,0.000,,,,,
PaymentsOfOrdinaryDividends,383000000.000,,,,386000000.000,,,,405000000.000,,,,420000000.000,,,,429000000.000,,,,334000000.000,,,,331000000.000,
PaymentsToAcquireEquityMethodInvestments,12000000.000,,,,2000000.000,,,,18000000.000,,,,22000000.000,,,,45000000.000,,,,1000000.000,,,,22000000.000,
PaymentsToAcquireMarketableSecurities,,,,,,,,,,,,,,,,,125000000.000,,,,95000000.000,,,,2073000000.000,
PaymentsToAcquirePropertyPlantAndEquipment,323000000.000,,,,301000000.000,,,,321000000.000,,,,320000000.000,,,,565000000.000,,,,357000000.000,,,,330000000.000,
PaymentsToMinorityShareholders,,,,,,447000000.000,,,,,,,,,,,,,,,,,,,,
PensionContributions,-105000000.000,,,,614000000.000,,,,110000000.000,,,,101000000.000,,,,124000000.000,,,,88000000.000,,,,82000000.000,
ProceedsFromDivestitureOfBusinesses,,,,,,,,,4815000000.000,,,,0.000,,,,16000000.000,,,,,,,,,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,120000000.000,,,,654000000.000,,,,197000000.000,
ProceedsFromPaymentsForOtherFinancingActivities,-12000000.000,,,,-36000000.000,,,,61000000.000,,,,-14000000.000,,,,-1000000.000,,,,-12000000.000,,,,-32000000.000,
ProceedsFromRepaymentsOfDebt,1991000000.000,,,,2278000000.000,,,,1558000000.000,,,,-1127000000.000,,,,980000000.000,,,,665000000.000,,,,1681000000.000,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,,,,,,,125000000.000,,,,377000000.000,,,,868000000.000,
ProceedsFromSaleOfAvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,260000000.000,205000000.000,161000000.000,162000000.000,,
ProceedsFromSaleOfProductiveAssets,,,,,,,,,,,,,7000000.000,,,,,,,,,,,,,
ProceedsFromSalesOfAssetsInvestingActivities,,,,,,,,,,,,,,,,,9000000.000,,,,,,,,,
ProceedsFromStockOptionsExercised,605000000.000,,,,389000000.000,,,,117000000.000,,,,153000000.000,,,,170000000.000,,,,51000000.000,,,,160000000.000,
