,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndOtherReceivablesNetCurrent,,,259000000.000,320000000.000,362000000.000,359000000.000,470000000.000,577000000.000,553000000.000,289000000.000,257000000.000,252000000.000,319000000.000,299000000.000,264000000.000,290000000.000,179000000.000,,,,,,,,,
AccountsPayableCurrent,420000000.000,490000000.000,542000000.000,561000000.000,497000000.000,574000000.000,612000000.000,657000000.000,590000000.000,551000000.000,545000000.000,478000000.000,463000000.000,435000000.000,440000000.000,406000000.000,376000000.000,397000000.000,435000000.000,396000000.000,367000000.000,348000000.000,304000000.000,320000000.000,305000000.000,304000000.000
AccountsReceivableNetCurrent,439000000.000,418000000.000,312000000.000,300000000.000,349000000.000,290000000.000,314000000.000,283000000.000,212000000.000,257000000.000,215000000.000,230000000.000,206000000.000,147000000.000,127000000.000,186000000.000,237000000.000,369000000.000,175000000.000,260000000.000,273000000.000,315000000.000,141000000.000,127000000.000,102000000.000,158000000.000
AccrualForEnvironmentalLossContingencies,142000000.000,172000000.000,166000000.000,170000000.000,197000000.000,191000000.000,189000000.000,198000000.000,195000000.000,,,,,,,,,1717000000.000,1774000000.000,318000000.000,316000000.000,311000000.000,300000000.000,298000000.000,293000000.000,283000000.000
AccrualForEnvironmentalLossContingenciesDiscount,,,,,,,,,,,,,,,,,,,,60000000.000,,,,66000000.000,,
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,21000000.000,19000000.000,12000000.000,3000000.000,9000000.000,8000000.000,6000000.000,7000000.000,8000000.000,5000000.000,7000000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,97000000.000,105000000.000,80000000.000,93000000.000,86000000.000,78000000.000,86000000.000,14000000.000,8000000.000,7000000.000,7000000.000,6000000.000,11000000.000,11000000.000,14000000.000,,,,,,,,,,,
AccruedEnvironmentalLossContingenciesCurrent,,,,,,,,,,,,,,,,,,64000000.000,55000000.000,,,,,,,
AccruedIncomeTaxesNoncurrent,29000000.000,29000000.000,34000000.000,88000000.000,86000000.000,75000000.000,71000000.000,65000000.000,70000000.000,71000000.000,72000000.000,70000000.000,71000000.000,105000000.000,77000000.000,79000000.000,63000000.000,63000000.000,77000000.000,78000000.000,79000000.000,80000000.000,58000000.000,50000000.000,53000000.000,52000000.000
AccruedLiabilitiesCurrent,240000000.000,249000000.000,245000000.000,231000000.000,256000000.000,231000000.000,194000000.000,336000000.000,261000000.000,169000000.000,213000000.000,157000000.000,156000000.000,135000000.000,126000000.000,99000000.000,94000000.000,,,,,,,,,
