,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02,2015-08-01,2015-10-31,2016-01-30,2016-04-30,2016-07-30
LongTermDebtNoncurrent,716325000.000,716583000.000,716849000.000,717118000.000,717395000.000,717677000.000,717989000.000,718285000.000,718587000.000,718894000.000,719211000.000,719533000.000,719863000.000,720197000.000,720542000.000,720891000.000,721252000.000,721615000.000,721990000.000,716737000.000,718020000.000
MembersEquity,,,,,-269023000.000,-267073000.000,-264713000.000,-251150000.000,-248757000.000,-246454000.000,-244275000.000,-238346000.000,-240058000.000,-237818000.000,-235683000.000,-231809000.000,-231140000.000,-229818000.000,-224600000.000,-218639000.000,-213557000.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,11290000.000,,,,10386000.000,,,,8724000.000,,,,8549000.000,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,2407000.000,,,,2282000.000,,,,2298000.000,,,,2340000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,1412000.000,,,,1124000.000,,,,920000.000,,,,201000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,1772000.000,,,,1766000.000,,,,1279000.000,,,,1153000.000,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,2086000.000,,,,2143000.000,,,,1921000.000,,,,1513000.000,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,2242000.000,,,,2298000.000,,,,2298000.000,,,,2155000.000,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,1371000.000,,,,773000.000,,,,8000.000,,,,1187000.000,,
OtherAssetsNoncurrent,,,,,,,,,,,,,,,,,,,,,239000.000
OtherLiabilitiesCurrent,287000.000,409000.000,481000.000,335000.000,220000.000,319000.000,425000.000,486000.000,447000.000,389000.000,422000.000,457000.000,347000.000,367000.000,314000.000,279000.000,253000.000,252000.000,257000.000,228000.000,210000.000
PrepaidExpenseCurrent,702000.000,1720000.000,905000.000,1362000.000,570000.000,1549000.000,1338000.000,1446000.000,863000.000,1800000.000,1331000.000,1478000.000,968000.000,1976000.000,1450000.000,1569000.000,759000.000,1806000.000,1415000.000,1568000.000,886000.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,558672000.000,,555884000.000,555884000.000,555884000.000,,555884000.000,555884000.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,340157000.000,,333166000.000,330489000.000,327917000.000,,322773000.000,320204000.000
RealEstateAccumulatedDepreciation,,,,,,,206669000.000,,,,211140000.000,,,,221205000.000,,,,230539000.000,,
RealEstateAndAccumulatedDepreciationAccumulatedDepreciation,,,,,,,206669000.000,,,,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfBuildingsAndImprovements,,,,,,,405458000.000,,,,395803000.000,,,,392995000.000,,,,390783000.000,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLand,,,,,,,169937000.000,,,,168273000.000,,,,165677000.000,,,,165101000.000,,
RealEstateAndAccumulatedDepreciationCarryingAmountOfLandAndBuildingsAndImprovements,,,,,,,575395000.000,,,,,,,,,,,,,,
RealEstateAndAccumulatedDepreciationInitialCostOfBuildingsAndImprovements,,,,,,,410670000.000,,,,401015000.000,,,,398207000.000,,,,395995000.000,,
RealEstateAndAccumulatedDepreciationInitialCostOfLand,,,,,,,168693000.000,,,,167342000.000,,,,164746000.000,,,,164197000.000,,
RealEstateGrossAtCarryingValue,,,,,,,575395000.000,,,,564076000.000,,,,558672000.000,,,,555884000.000,,
RealEstateInvestmentPropertyAccumulatedDepreciation,,,,,199368000.000,202559000.000,206669000.000,205836000.000,205559000.000,208350000.000,211140000.000,213940000.000,215824000.000,,221205000.000,,,,230539000.000,,
RealEstateInvestmentPropertyAtCost,,,,,575395000.000,575395000.000,575395000.000,569438000.000,564076000.000,564076000.000,564076000.000,564076000.000,558672000.000,,558672000.000,,,,555884000.000,,
RealEstateInvestmentPropertyNet,388656000.000,385536000.000,382367000.000,379207000.000,376027000.000,372836000.000,368726000.000,363602000.000,358517000.000,355726000.000,352936000.000,350136000.000,342848000.000,,337467000.000,,,,325345000.000,,
RelatedPartyTransactionDueFromToRelatedPartyCurrent,,,,5491000.000,6296000.000,6059000.000,5097000.000,10829000.000,4941000.000,4680000.000,4334000.000,4113000.000,7697000.000,4461000.000,3436000.000,3584000.000,4811000.000,4219000.000,3627000.000,3494000.000,4091000.000
StockholdersEquity,-268036000.000,-269101000.000,-270402000.000,-264426000.000,,,,,,,,,,,,,,,,,
