,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndNotesReceivableNet,7419297.000,7269203.000,4621802.000,5582530.000,7471488.000,5164280.000,2650756.000,3986038.000,3455526.000,2044358.000,1784358.000,1625089.000,1765036.000,1855183.000,2265515.000,1855177.000,1794665.000,1673606.000,1851096.000,2033758.000,1825517.000,14326.000,13451.000,55859.000
AccountsPayableCurrent,,,,,,,2295006.000,2899255.000,3016468.000,2131092.000,1652238.000,1267946.000,2325884.000,2400543.000,2448442.000,2724655.000,1837724.000,1069027.000,1545137.000,1548269.000,1099653.000,302412.000,672322.000,613458.000
AccountsPayableCurrentAndNoncurrent,6951703.000,7151171.000,6061496.000,6239758.000,8456067.000,5602301.000,,,,,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,2447348.000,2458861.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,422868.000,,,,,,,,,,,,,
AccountsReceivableRelatedParties,,,,,,,,,,,54836.000,,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,1202696.000,,,1372244.000,1674623.000,,,,2149060.000,2268886.000,2382504.000,2469287.000,2550620.000,2635432.000,2718148.000,79276.000,81755.000,125105.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,13.000,-84415.000,-26756.000,-30500.000,-12109.000,-28421.000,-21566.000,-21847.000,-22194.000,-21176.000,-22109.000,-21705.000,-21517.000,-21328.000,-26143.000,-30432.000,-45075.000,-48131.000,-56176.000,-59256.000,-58745.000,-91871.000,,
AdditionalPaidInCapital,8894785.000,8913518.000,9006724.000,9007595.000,9054079.000,9894803.000,9893667.000,9922247.000,10190492.000,10457631.000,10460896.000,10513748.000,10517538.000,10556789.000,10552144.000,10601167.000,23886085.000,23927144.000,23909992.000,23126408.000,23094943.000,30751748.000,28086988.000,29249657.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,349587.000,,,,448651.000,,,,454424.000,454424.000,457339.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,308195.000,308195.000,2100.000,63577.000,63577.000,63577.000,613108.000,706526.000,683989.000,600633.000,435492.000,442672.000,,,,,,,,,,,,
Assets,15023022.000,15331598.000,14728395.000,14807385.000,16919642.000,13671728.000,9367745.000,11458154.000,10394067.000,8438241.000,7127179.000,6367634.000,6725383.000,8863530.000,7483773.000,8660760.000,12655046.000,10196839.000,9508871.000,8291868.000,6731389.000,6712216.000,8189992.000,9763727.000
