,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsNotesAndLoansReceivableNetCurrent,270956000.000,285677000.000,261425000.000,290557000.000,303364000.000,296416000.000,258114000.000,287348000.000,310136000.000,,,,,,,,,,,,,,,,
AccountsPayableCurrent,162208000.000,180525000.000,155346000.000,185850000.000,178956000.000,151702000.000,152964000.000,165445000.000,177113000.000,177607000.000,177539000.000,209549000.000,223163000.000,219478000.000,287800000.000,305925000.000,297356000.000,297940000.000,290779000.000,323214000.000,323062000.000,324273000.000,299198000.000,301605000.000,329404000.000
AccountsReceivableNetCurrent,,,,,,,,,,303739000.000,291723000.000,352998000.000,352623000.000,378747000.000,444852000.000,488335000.000,499101000.000,481737000.000,467567000.000,525684000.000,535488000.000,532571000.000,500211000.000,533126000.000,565636000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,6559000.000,,,,6317000.000,,,,6640000.000,,,,10819000.000,,,,,,,,,,
AccruedIncomeTaxesCurrent,6706000.000,6700000.000,6012000.000,3987000.000,5734000.000,6682000.000,8884000.000,5813000.000,11004000.000,12189000.000,5785000.000,8174000.000,7679000.000,3788000.000,7516000.000,7323000.000,13878000.000,14606000.000,21968000.000,18279000.000,19137000.000,17566000.000,23889000.000,26988000.000,25112000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,235000000.000,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,226712000.000,256940000.000,,271498000.000,247867000.000,265631000.000,,259238000.000,235388000.000
AccruedProfessionalFeesCurrent,,,5322000.000,,,,6296000.000,,,,5577000.000,,,,10301000.000,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,234030000.000,244707000.000,254116000.000,261597000.000,270852000.000,283812000.000,283792000.000,296078000.000,307752000.000,319893000.000,331033000.000,345391000.000,360166000.000,366864000.000,386059000.000,408500000.000,435261000.000,457122000.000,474512000.000,,,,560009000.000,,
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,,-3127000.000,-3287000.000,-2751000.000,-4598000.000,-6278000.000,,,,,,,,,,,,,,,,,,
