,2011-06-27,2011-09-26,2012-01-02,2012-04-02,2012-07-02,2012-10-01,2012-12-31,2013-04-01,2013-07-01,2013-09-30,2013-12-30,2014-03-31,2014-06-30,2014-09-29,2014-12-29,2015-03-30,2015-06-29,2015-09-28,2015-12-28,2016-03-28,2016-06-27
Liabilities,17881000.000,17944000.000,19187000.000,16872000.000,16550000.000,15138000.000,17158000.000,15041000.000,15921000.000,14411000.000,15884000.000,14969000.000,20777000.000,19779000.000,21060000.000,19471000.000,24738000.000,23106000.000,23409000.000,18817000.000,19830000.000
LiabilitiesAndStockholdersEquity,27044000.000,25684000.000,24705000.000,21368000.000,21220000.000,31109000.000,31193000.000,26439000.000,25075000.000,21176000.000,18603000.000,14730000.000,17426000.000,16864000.000,33431000.000,27635000.000,49692000.000,44397000.000,41261000.000,33206000.000,31243000.000
LiabilitiesCurrent,11763000.000,12178000.000,13706000.000,11500000.000,11552000.000,10317000.000,12534000.000,10521000.000,11556000.000,10037000.000,11764000.000,10934000.000,11181000.000,10129000.000,11050000.000,9394000.000,10405000.000,9008000.000,9062000.000,8059000.000,16072000.000
LongTermDebt,,,,,,,,,,,,,,,,,10880000.000,10658000.000,10669000.000,6939000.000,0.000
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,12361000.000,12092000.000,11833000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,,3359000.000,3359000.000,,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,,,,,,,,,,,,8002000.000,8002000.000,3358000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,,,,,,473000.000,473000.000,8002000.000,,
LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,,,,,,,,,,,,,,,,,527000.000,258000.000,473000.000,,
LongTermDebtCurrent,,,,,,,,,,,,,6023000.000,6154000.000,,,527000.000,611000.000,473000.000,0.000,7070000.000
LongTermDebtNoncurrent,,,,,,,,,,,,,,,6623000.000,6831000.000,11833000.000,11481000.000,11360000.000,,
LossContingencyPendingClaimsNumber,,,,,,,,,0.000,,,,,,,,,,,,
NotesAndLoansPayable,,,,,,,,,,,,,,,,,12361000.000,12092000.000,11833000.000,,
NotesAndLoansReceivableNetCurrent,621000.000,571000.000,448000.000,443000.000,403000.000,347000.000,462000.000,606000.000,579000.000,590000.000,551000.000,551000.000,551000.000,551000.000,551000.000,,,,,,
NotesAndLoansReceivableNetNoncurrent,907000.000,865000.000,762000.000,677000.000,628000.000,643000.000,573000.000,421000.000,433000.000,406000.000,0.000,,,,,551000.000,326000.000,326000.000,0.000,0.000,0.000
NotesReceivableGross,,,,,,,,,,,1001000.000,,,,1001000.000,,,,1001000.000,,
NotesReceivableNet,,,,,,,1035000.000,,,,551000.000,,,,551000.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,47071000.000,,,,45905000.000,,,,52100000.000,,,,50437000.000,46721000.000,50763000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,12600000.000,,,,11831000.000,,,,10777000.000,,,,11911000.000,,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,2722000.000,,,,2957000.000,,,,3861000.000,,,,0.000,,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,6093000.000,,,,4543000.000,,,,4521000.000,,,,5870000.000,5755000.000,7215000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,8990000.000,,,,7686000.000,,,,5956000.000,,,,6956000.000,6840000.000,8526000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,10691000.000,,,,10479000.000,,,,8626000.000,,,,9055000.000,8997000.000,10380000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,5975000.000,,,,8409000.000,,,,18359000.000,,,,16645000.000,16414000.000,18199000.000
OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,8715000.000,6443000.000
OperatingLossCarryforwards,,,,,208800000.000,208800000.000,212900000.000,,,,226000000.000,,,,243000000.000,,,,,,
OtherAccruedLiabilitiesCurrent,,,,,,,880000.000,,,,872000.000,,,,1426000.000,,,,769000.000,,
OtherAssetsCurrent,,,,,,,152000.000,,,,85000.000,,,,71000.000,,,,210000.000,,
OtherAssetsMiscellaneousNoncurrent,,,,,,,81000.000,,,,47000.000,,,,14000.000,,,,10000.000,,
OtherAssetsNoncurrent,1211000.000,1131000.000,1119000.000,1109000.000,1122000.000,1104000.000,1093000.000,1088000.000,1090000.000,1167000.000,1115000.000,1100000.000,1470000.000,1411000.000,1327000.000,1294000.000,1372000.000,1348000.000,1313000.000,1134000.000,1099000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,124000.000,346000.000,50000.000,105000.000,164000.000,178000.000
OtherLiabilitiesNoncurrent,3880000.000,3616000.000,3383000.000,3199000.000,3035000.000,2858000.000,2701000.000,2597000.000,2425000.000,2451000.000,2189000.000,2104000.000,1642000.000,1530000.000,1663000.000,1538000.000,1720000.000,1707000.000,1625000.000,1653000.000,1595000.000
PrepaidExpenseAndOtherAssetsCurrent,1013000.000,599000.000,1480000.000,1351000.000,1101000.000,522000.000,1620000.000,1247000.000,865000.000,485000.000,1348000.000,1136000.000,744000.000,454000.000,1279000.000,1028000.000,1959000.000,1722000.000,1335000.000,1362000.000,1248000.000
PrepaidInsurance,,,,,,,1468000.000,,,,1263000.000,,,,1208000.000,,,,0.000,,
PropertyPlantAndEquipmentFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,100000.000
PropertyPlantAndEquipmentGross,,,,,,,70737000.000,,,,69445000.000,,,,64818000.000,,,,59468000.000,,
PropertyPlantAndEquipmentNet,13513000.000,12998000.000,12359000.000,11612000.000,10989000.000,10781000.000,9900000.000,9078000.000,8681000.000,8777000.000,8195000.000,7742000.000,7143000.000,6768000.000,7308000.000,7935000.000,11979000.000,12656000.000,11892000.000,10942000.000,9455000.000
RestrictedCashAndCashEquivalentsNoncurrent,,,,,,,,,,,,,,,,,5000000.000,5001000.000,5002000.000,0.000,0.000
RetainedEarningsAccumulatedDeficit,-273795000.000,-275286000.000,-277560000.000,-278688000.000,-278611000.000,-279965000.000,-282001000.000,-284742000.000,-286877000.000,-289332000.000,-293445000.000,-296571000.000,-301385000.000,-305533000.000,-310070000.000,-314385000.000,-318258000.000,-322170000.000,-325725000.000,-329267000.000,-332387000.000
SecurityDeposit,,,,,,,725000.000,,,,788000.000,,,,721000.000,,,,846000.000,,
SelfInsuranceReserve,,,,,,,100000.000,,,,200000.000,,,,100000.000,,,,100000.000,200000.000,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,,,,,,,,,,1317515.000,,,,1181000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,,,,,,,,,,0.950,,,,1.570,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,,,,3600000.000,,,,700000.000,,,,1600000.000,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,,,,,,,154209.000,,,,33514.000,,,,,,,,,,
ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,,,,,,,154209.000,,,,53514.000,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,,,,,,,5.100,,,,17.570,,,,,,,,,,
SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,,,,,,,5.100,,,,12.050,,,,,,,,,,
StockholdersEquity,,7740000.000,5518000.000,4496000.000,4670000.000,15971000.000,14035000.000,11398000.000,9154000.000,6765000.000,2719000.000,-239000.000,-3351000.000,-2915000.000,12371000.000,8164000.000,24954000.000,21291000.000,17852000.000,14389000.000,11413000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,9163000.000,7740000.000,5518000.000,4496000.000,4670000.000,15971000.000,14035000.000,11398000.000,9154000.000,6765000.000,2719000.000,-239000.000,-3351000.000,-2915000.000,12371000.000,8164000.000,24954000.000,21291000.000,17852000.000,14389000.000,11413000.000
TreasuryStockShares,239543.000,239543.000,239543.000,239543.000,239543.000,239543.000,239543.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000,59886.000
TreasuryStockValue,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000,1198000.000
WarrantsNotSettleableInCashFairValueDisclosure,,,,,,,,,,,,,2000000.000,700000.000,700000.000,,,,,,
