,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsAndOtherReceivablesNetCurrent,,,,,,,,,,,,,,,,,,,,97101000.000,,,,14627000.000
AccountsPayable,104514000.000,76521000.000,64441000.000,,,,,,,,,,,,,,,,,,,,,
AccountsPayableCurrent,,,,120148000.000,99050000.000,58904000.000,61248000.000,135260000.000,92548000.000,49282000.000,73888000.000,115177000.000,89054000.000,55429000.000,59682000.000,73358000.000,77758000.000,49179000.000,57548000.000,81649000.000,77624000.000,51809000.000,50400000.000,89434000.000
AccountsReceivableGrossCurrent,,,,286992000.000,,,,217583000.000,,,,165759000.000,,,,192761000.000,,,,,,,,
AccountsReceivableNetCurrent,172464000.000,241262000.000,186849000.000,303090000.000,233100000.000,270632000.000,256326000.000,224222000.000,197061000.000,319539000.000,206411000.000,176459000.000,186860000.000,233785000.000,221128000.000,200403000.000,177759000.000,257488000.000,242435000.000,303907000.000,125682000.000,195954000.000,175860000.000,239558000.000
AccountsReceivableRelatedParties,71392000.000,50523000.000,44536000.000,32316000.000,110357000.000,111878000.000,59023000.000,55696000.000,108898000.000,99053000.000,68194000.000,44869000.000,76672000.000,66191000.000,63491000.000,41816000.000,89285000.000,83707000.000,81837000.000,1920000.000,9266000.000,8965000.000,12015000.000,8133000.000
AccruedIncomeTaxesCurrent,15209000.000,18765000.000,11190000.000,16282000.000,11842000.000,11750000.000,4201000.000,9454000.000,7410000.000,15484000.000,7764000.000,10784000.000,9619000.000,9238000.000,9194000.000,12964000.000,9740000.000,12934000.000,5961000.000,12022000.000,6058000.000,6114000.000,10562000.000,5377000.000
AccruedLiabilitiesCurrent,92831000.000,86861000.000,95311000.000,78742000.000,97575000.000,84493000.000,92656000.000,69508000.000,109549000.000,91371000.000,97660000.000,72525000.000,105518000.000,96049000.000,107029000.000,87132000.000,95928000.000,93358000.000,109044000.000,74425000.000,91491000.000,72857000.000,90372000.000,91332000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,157491000.000,,,,162092000.000,,,,154752000.000,,,,128067000.000,,,,144010000.000,,,,157209000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,-35751000.000,,,,-13717000.000,,,,13007000.000,,,,-15546000.000,,,,12430000.000,,,,3148000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-20191000.000,-21999000.000,-23666000.000,-38673000.000,-40449000.000,-39896000.000,-40249000.000,-55192000.000,-53921000.000,-51538000.000,-50127000.000,-38101000.000,-37479000.000,-41353000.000,-43035000.000,-66161000.000,-62854000.000,-59057000.000,-55811000.000,-53848000.000,-55661000.000,-55786000.000,-58734000.000,-60047000.000
AcquiredFiniteLivedIntangibleAssetAmount,,,,821000.000,22000.000,247000.000,157000.000,976000.000,221000.000,342000.000,7039000.000,,,,,,,,,,,,,
AdvancesOnInventoryPurchases,86120000.000,76297000.000,83149000.000,89378000.000,103327000.000,104840000.000,80182000.000,109520000.000,102567000.000,117577000.000,126856000.000,49598000.000,58563000.000,67371000.000,81016000.000,38589000.000,47273000.000,46897000.000,62648000.000,41837000.000,57906000.000,57091000.000,97037000.000,54713000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,3878000.000,,,,3164000.000,,,,3161000.000,,,,13687000.000,,,,12984000.000,,,,6990000.000
