,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,,,9047000.000
AmortizationOfDebtDiscountPremium,,,,,,,,,,,94000.000,,,,98000.000,,,,102000.000,,,,223000.000
AmortizationOfFinancingCosts,26000.000,,,,47000.000,,,,2860000.000,,452000.000,,,,458000.000,,,,10386000.000,,,,1079000.000
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,55167000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,4000000.000,4700000.000,,3200000.000,2900000.000,2900000.000,-6100000.000,3200000.000,3000000.000,4500000.000,1500000.000,1200000.000,-6100000.000,900000.000,1900000.000,500000.000,-2700000.000,800000.000,200000.000,400000.000,-1000000.000,600000.000
AssetImpairmentCharges,773000.000,,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,,,,,,,7282000.000,1305000.000,1183000.000,790000.000,-61000.000,,,,,,,,,
BusinessCombinationIntegrationRelatedCosts,,,,,,,,,,,,,,,,,,,,,,,4868000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,,53747000.000,,,,,,,,,,,,,,,,,,,,,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,,447554000.000,,,,,,,,,,,,,,,,,,,,,
CapitalLeaseObligationsIncurred,,,,,1000000.000,,,,12700000.000,,,,,,700000.000,,,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-142307000.000,,,,54618000.000,,,,-24515000.000,,29183000.000,,,,38929000.000,,,,1542783000.000,,,,39386000.000
ComprehensiveIncomeNetOfTax,,,,,60329000.000,56379000.000,68796000.000,60629000.000,46191000.000,74080000.000,50874000.000,117088000.000,72347000.000,66888000.000,65407000.000,92718000.000,107854000.000,76447000.000,87762000.000,58840000.000,85003000.000,65419000.000,109645000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,541000.000,1594000.000,1709000.000,-8151000.000,467000.000,3228000.000,2827000.000,1152000.000,1071000.000,1063000.000,870000.000,888000.000,-1215000.000,4184000.000,1448000.000,2040000.000,2089000.000,425000.000,1239000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,60870000.000,57973000.000,70505000.000,61092000.000,46658000.000,77308000.000,53701000.000,118240000.000,73418000.000,67951000.000,66277000.000,93606000.000,109069000.000,78201000.000,89210000.000,60880000.000,87092000.000,65844000.000,110884000.000
