SEC ID,2010,2011,2012,2013,2014,2015,2016
47129,,2258521000.000,2748412000.000,3611500000.000,3457000000.000,3332000000.000,2529000000.000
1483798,,,,,,,
1005817,,71991000.000,61776000.000,83706000.000,77363000.000,82444000.000,90860000.000
1600470,,,,,23266000.000,80299000.000,6405000.000
1557376,,,-8748.000,-29951.000,-64738.000,-384791.000,-548188.000
1532961,,,,3421000.000,1420000.000,5972000.000,15213000.000
1253689,,,,,-4281587.000,-8241890.000,-29731265.000
8947,,64064828.000,92737613.000,107275296.000,118157000.000,143589000.000,111176000.000
907562,,-36452000.000,-28482000.000,-15816000.000,-8611000.000,,
720875,,35812.000,643106.000,506522.000,,-534977.000,
1335792,,-907740.000,,,,,
806279,,17813000.000,16483000.000,17648000.000,15345000.000,14002000.000,18479000.000
1166380,,,-12470129.000,-10049456.000,-16163237.000,,
351569,,46166000.000,32239000.000,33637000.000,-5596000.000,-25223000.000,-69767000.000
1159154,,131500000.000,252400000.000,240600000.000,320500000.000,196700000.000,
1084717,,28866000.000,30701000.000,27288000.000,24138000.000,30013000.000,31517000.000
1639068,,,,,,,-182842.000
1618798,,,,,-1123000.000,-24000.000,-1065000.000
1388311,,6758000.000,12894000.000,,,,
1069799,,,-52748.000,46163.000,-511971.000,,
1261694,,79426000.000,24860000.000,-48077000.000,134204000.000,146550000.000,
1655075,,,,,,,54000000.000
1543083,,,,,-584130.000,-273813.000,
1446371,,-2799000.000,-552000.000,-1010000.000,-495000.000,1764000.000,1391000.000
1422841,,,,,,,13557000.000
1567865,,,,,,,
1548082,,,,-1001299.000,-1315106.000,,
1083743,,-70515.000,-3371000.000,-2151000.000,-2363000.000,-3920000.000,
916529,,-5816582.000,-4403204.000,10200870.000,7402640.000,4351916.000,2641673.000
718413,,6288919.000,7283123.000,10507078.000,9342682.000,5592615.000,9308462.000
1585608,,,,,,-14315863.000,-14413718.000
1140028,,-21855519.000,-20234944.000,,,,
1373670,,23567000.000,1453000.000,13220000.000,2628000.000,-47571000.000,-7055000.000
1020710,,,,,,97989000.000,48006000.000
1164727,,3584000000.000,2372000000.000,1543000000.000,1438000000.000,2145000000.000,2786000000.000
