SEC ID,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2
910638,,153874000.000,148657000.000,261380000.000,164596000.000,272587000.000,301514000.000,287438000.000,255954000.000,522161000.000,541190000.000,526855000.000,556254000.000,820108000.000,666978000.000,580690000.000,507607000.000,502780000.000,481049000.000,432467000.000,432515000.000,440497000.000,428901000.000,432950000.000,409257000.000,
1017907,,,,,,,,,,,,,,,,,,,,,,,,,,
77597,,279367000.000,277606000.000,,276652000.000,296073000.000,275784000.000,,287931000.000,,,,,,,,,,,,,,,,,
318673,,,,,,,,,,,,,,,,,,,,,,,,,,
1003410,,,,,,,,,,,,,,,,,,,,,,,,,,
1108236,,,,,,,,,,,,,,,,,,,,,,,,,,
1478726,,,,,,,,,,,,,,,,,,,,,,,,,,
1109357,4659000000.000,4987000000.000,6287000000.000,5489000000.000,11815000000.000,11754000000.000,11328000000.000,10133000000.000,9274000000.000,9409000000.000,9951000000.000,10137000000.000,9675000000.000,9823000000.000,11837000000.000,12097000000.000,11357000000.000,15425000000.000,16867000000.000,15334000000.000,11364000000.000,11495000000.000,12208000000.000,12412000000.000,12194000000.000,
920760,,,,,,,,,,,,,,,,,,,,,,,,,,
1001385,,235793000.000,234343000.000,226923000.000,219922000.000,248859000.000,271180000.000,236138000.000,253474000.000,247785000.000,233977000.000,243580000.000,182600000.000,179511000.000,195853000.000,195239000.000,163310000.000,148471000.000,138668000.000,115279000.000,107054000.000,107413000.000,108467000.000,112180000.000,103212000.000,
1620928,,,,,,,,,,,,,,,,,23454000.000,28372000.000,31053000.000,24153000.000,34372000.000,39864000.000,27205000.000,42494000.000,35266000.000,
1476278,,,,814.000,892.000,,0.000,3268325.000,5218325.000,5270419.000,5388148.000,5464780.000,6836295.000,300195.000,125020.000,,,,,,,,,,,
4447,9436000000.000,8886000000.000,7479000000.000,8339000000.000,8212000000.000,7925000000.000,8157000000.000,8387000000.000,11418000000.000,9992000000.000,9257000000.000,8599000000.000,7048000000.000,8767000000.000,8865000000.000,6687000000.000,4323000000.000,3926000000.000,5597000000.000,4404000000.000,4945000000.000,4631000000.000,4893000000.000,4276000000.000,4171000000.000,
313927,,702600000.000,798800000.000,755200000.000,759300000.000,731600000.000,1435900000.000,933800000.000,911800000.000,911000000.000,1065300000.000,1115800000.000,953800000.000,864400000.000,992800000.000,1032500000.000,932000000.000,848100000.000,851700000.000,906000000.000,785500000.000,817900000.000,804500000.000,756800000.000,754500000.000,
1639947,,,,,,,,,,,,,,,,,,,,,,,,,,
1587246,,,,,,,,,,,,,,81001000.000,89643000.000,77340000.000,80817000.000,83246000.000,85291000.000,74778000.000,68543000.000,71551000.000,69655000.000,66217000.000,66617000.000,
852437,,,19744000.000,22337000.000,21575000.000,23323000.000,18482000.000,24471000.000,26416000.000,20077000.000,18581000.000,28296000.000,31051000.000,29098000.000,26123000.000,19345000.000,17588000.000,19923000.000,,,,,,,,
1548953,,,,,,,,,,,212.000,,,,,,,,,,,,,,,
1103025,,8892000.000,8831000.000,8792000.000,8885000.000,8439000.000,9046000.000,,,,,,,,,,,,,,,,,,,
897448,,132582000.000,128069000.000,118972000.000,251323000.000,257221000.000,228742000.000,285694000.000,242044000.000,184714000.000,262562000.000,219402000.000,194147000.000,177981000.000,158039000.000,145281000.000,189750000.000,169334000.000,156142000.000,143524000.000,124431000.000,116512000.000,161180000.000,146326000.000,154790000.000,
1364397,,8560000.000,9309000.000,9360000.000,10288000.000,8998000.000,9099000.000,10342000.000,11147000.000,11522000.000,10558000.000,10296000.000,10835000.000,9058000.000,8507000.000,7926000.000,7563000.000,7513000.000,6444000.000,3467000.000,2662000.000,1782000.000,1519000.000,4685000.000,4642000.000,
1382134,,,,,,,,,,,,,,,,,,,,,,,,,,
768890,,,,,,,,,,,,,,,,,,,,,,,,,,
1449278,,,,,,,,,,,,,,91215000.000,116897000.000,137371000.000,126130000.000,202958000.000,215295000.000,247090000.000,236509000.000,262343000.000,272061000.000,,,
1364250,,,,,,,,,,,,,,,,,,,,,,,,,,
99780,,,,,,,,,,,,,,,,,,,,,,,,,,
1095146,,0.000,79.000,17.000,25.000,64.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,9851.000,11054.000,,,,,,,,,,,
1564822,,,,,,,,,743528000.000,685000000.000,802094000.000,792309000.000,837671000.000,842279000.000,843345000.000,715709000.000,720545000.000,712528000.000,801028000.000,857634000.000,929941000.000,930538000.000,1033260000.000,1150515000.000,912270000.000,909533000.000
